,chapter,text,mask_sent,char,sentiment,keywords
155,74,"frank lying top marci losing virginity moving staring bizarre look face. lights low, radio on.","[unused0] lying top marci losing virginity moving staring bizarre look face. lights low, radio on.",[unused0],-1,staring|losing|lying|moving
156,74,hostesses nice,hostesses nice,[unused0],1,
157,74,"frank want tell something, marci. far best date ive ever on.","[unused0] want tell something, marci. far best date ive ever on.",[unused0],1,ever|far|want
158,75,jump seat op j. ur four oclock dallas,jump seat op j. ur four oclock dallas,[unused0],-1,
159,76,"frank wearing pilots uniform walks lucy, pretty assistant manager small dallas bank.","[unused0] wearing pilots uniform walks lucy, pretty assistant manager small dallas bank.",[unused0],1,pretty|lucy|wearing
160,76,"whats name, maam","whats name, maam",[unused0],0,
161,76,"lucy, name frank williams, im co pilot pan am. id like","lucy, name [unused0] williams, im co pilot pan am. id like",[unused0],1,
162,77,"frank dancing lucy, laughing uncontrollably twirls around room.","[unused0] dancing lucy, laughing uncontrollably twirls around room.",[unused0],1,uncontrollably|dancing|laughing|twirls|around
163,77,frank cane nd helped,[unused0] cane nd helped,[unused0],0,helped
164,77,close you.,close you.,[unused0],0,you|close
165,78,"frank standing lucy behind counter bank, watching feeds stack checks micker encoding","[unused0] standing lucy behind counter bank, watching feeds stack checks micker encoding",[unused0],0,standing|encoding|watching|micker
166,78,checks get routed,checks get routed,[unused0],0,get|routed
167,79,"would keep down, please students immediatel uiet frank turns page book histo banking america. reading chapter called e, nks u.s. federal reserve","would keep down, please students immediatel uiet [unused0] turns page book histo banking america. reading chapter called e, nks u.s. federal reserve",[unused0],1,immediatel|turns|down|called|keep|reading
168,80,five dollars. debbie zane,five dollars. debbie zane,[unused0],0,
169,81,"happy birthday, dad. frank turns face son, standing front red cadillac still sticker window. two men stare long beat, embrace middle lot.","happy birthday, dad. [unused0] turns face son, standing front red cadillac still sticker window. two men stare long beat, embrace middle lot.",[unused0],1,sticker|embrace|still|turns|standing|stare
170,81,"jesus, look son birdman. uniform, frank.","jesus, look son birdman. uniform, [unused0].",[unused0],0,look
171,81,"frank bought cadillac. frank motions car, holds keys. cont ission. goes hour. btj speedometer. frank sr.","[unused0] bought cadillac. [unused0] motions car, holds keys. cont ission. goes hour. btj speedometer. [unused0] sr.",[unused0],0,goes|bought|holds
172,81,frank went store today. since close friday,[unused0] went store today. since close friday,[unused0],0,close|went
173,81,"frank sr. close store awhile. timing, frank, goddamn government knows that. hit youre down, frank sr. wasnt gonna let take me. frank sr. shut doors myself, called bluff.","[unused0] sr. close store awhile. timing, [unused0], goddamn government knows that. hit youre down, [unused0] sr. wasnt gonna let take me. [unused0] sr. shut doors myself, called bluff.",[unused0],-1,youre|hit|knows|let|take|down|close|called|myself
174,81,"frank get money, whatever need. buy ten stores.","[unused0] get money, whatever need. buy ten stores.",[unused0],0,need|get|buy
175,81,"no. better way. im laying low awhile, letting fun. stationery store sooner later theyll forget me.","no. better way. im laying low awhile, letting fun. stationery store sooner later theyll forget me.",[unused0],1,letting|better|forget|later|laying
176,81,talked mom,talked mom,[unused0],0,talked
177,81,"shes stubborn, mother. frank sr. wont let go without fight. ive fighting since day met.","shes stubborn, mother. [unused0] sr. wont let go without fight. ive fighting since day met.",[unused0],-1,met|stubborn
178,81,"soldiers, one took home.","soldiers, one took home.",[unused0],0,took
179,81,thats right. two hundred men sitting th little social hall watching ce. name tha frank sr. ..il lage montpelier.,thats right. two hundred men sitting th little social hall watching ce. name tha [unused0] sr. ..il lage montpelier.,[unused0],0,sitting|hundred|watching|right
180,81,frank hoping frank could buy steak.,[unused0] hoping [unused0] could buy steak.,[unused0],1,hoping|buy
181,81,"jesus, tonight good. thats friend, darlene. shes cooking dinner birthday. used pastry chef elaines. dont come home us","jesus, tonight good. thats friend, darlene. shes cooking dinner birthday. used pastry chef elaines. dont come home us",[unused0],1,tonight|cooking|friend|used
182,81,"no, frank probably get airport. im flying red eye tonight.","no, [unused0] probably get airport. im flying red eye tonight.",[unused0],-1,flying|get|probably
183,81,"dad, im serious frank said. frank get money whatever need.","dad, im serious [unused0] said. [unused0] get money whatever need.",[unused0],-1,said|get|need
184,81,tell youre going. frank sr. bet someplace warm.,tell youre going. [unused0] sr. bet someplace warm.,[unused0],1,tell|going
185,81,yeah. hawaii.,yeah. hawaii.,[unused0],1,
186,81,hawaii. son going hawaii tonight. us really suckers.,hawaii. son going hawaii tonight. us really suckers.,[unused0],-1,really|going
187,82,"john doe paperhanger started east coast. last weeks developed new form check fraud, im calling float. next slide. slide doesnt change. joe shaye contd next slide, please.","john doe paperhanger started east coast. last weeks developed new form check fraud, im calling float. next slide. slide doesnt change. [unused2] shaye contd next slide, please.",[unused2],-1,started|calling|developed
188,82,"east coast branches numbered seven twelve, midwest four, five, six...","east coast branches numbered seven twelve, midwest four, five, six...",[unused2],0,numbered
189,82,"yes. change number one number nine check cashed new york wont sent east coast reserve routed way california. bank wont know check bounced two weeks, means","yes. change number one number nine check cashed new york wont sent east coast reserve routed way california. bank wont know check bounced two weeks, means",[unused2],1,know|routed|cashed|yes|sent|bounced
190,82,"sean, joe shaye hoping get back this.","sean, [unused2] shaye hoping get back this.",[unused2],1,hoping|get|back
191,83,"let ask something, amdursky. much fun working undercover, transfer bank fraud","let ask something, amdursky. much fun working undercover, transfer bank fraud",[unused2],-1,working|undercover|ask|let|transfer
192,83,"you, mr. fox fuck field get punished","you, mr. fox fuck field get punished",[unused2],-1,you|punished
193,83,"thats great. joe shaye ask backup, drag bottom pacific.","thats great. [unused2] shaye ask backup, drag bottom pacific.",[unused2],1,drag
194,83,"bother you, mr. fox","bother you, mr. fox",[unused2],-1,you
195,83,would guys like hear tell joke,would guys like hear tell joke,[unused2],1,tell|hear
196,83,knock knock.,knock knock.,[unused2],0,
197,83,go fuck yourselves.,go fuck yourselves.,[unused2],-1,
198,85,"joe approaches front desk motel, owner stands front fan.","[unused2] approaches front desk motel, owner stands front fan.",[unused2],1,front
199,85,nobody goin blame you. bank called hes probably man oking for.,nobody goin blame you. bank called hes probably man oking for.,[unused2],-1,you|oking|called|probably
200,85,"joe shaye dont believe it. guys stay here, watch front.","[unused2] shaye dont believe it. guys stay here, watch front.",[unused2],0,believe|here|stay
201,85,"quiet watch front. youre good, joe shaye take ice cream finished.","quiet watch front. youre good, [unused2] shaye take ice cream finished.",[unused2],1,finished|take
202,86,"joe shaye walks busy pool area motel, passing flight attendants sitting tiny pool. joe makes way main stairwell.","[unused2] shaye walks busy pool area motel, passing flight attendants sitting tiny pool. [unused2] makes way main stairwell.",[unused2],0,sitting|passing|makes
203,87,"room end second floor hallway, disturb sign hanging door. joe slowly makes way hall, passing maid wh scream shows badge vio motions hide inside room. joe creeps along walyh gun straight out, face covered sweat. free jow hears door creak, breathing labored room slowly swings open frank walks ly wears dark brown suit holds black suitcase","room end second floor hallway, disturb sign hanging door. [unused2] slowly makes way hall, passing maid wh scream shows badge vio motions hide inside room. [unused2] creeps along walyh gun straight out, face covered sweat. free jow hears door creak, breathing labored room slowly swings open frank walks ly wears dark brown suit holds black suitcase",[unused2],1,hanging|passing|badge|breathing|hide|makes|out|shows|straight|covered|holds|slowly
204,87,"relax, buddy, youre late. name johnson, secret service. boy tried climb window partner cuffed alley downstairs.","relax, buddy, youre late. name johnson, secret service. boy tried climb window partner cuffed alley downstairs.",[unused0],1,late|boy|cuffed
205,87,secret service talking keep hands air.,secret service talking keep hands air.,[unused2],0,keep|talking
206,87,"think fbfrank ones tracking guy. weve following paper trail months, almost new york. would mind taking gun face, makes nervous.","think fb[unused0] ones tracking guy. weve following paper trail months, almost new york. would mind taking gun face, makes nervous.",[unused0],-1,tracking|think|almost|mind|taking|makes|weve|following
207,87,let see identification.,let see identification.,[unused2],0,let|see
208,87,"here. take whole wallet. frank throws wallet joe, catches free hand, doesnt open it.","here. take whole wallet. [unused0] throws wallet [unused2], catches free hand, doesnt open it.",[unused0],1,take|here
209,87,"want gun, come take gun frank opens jacket, wide enough joe see hes armed.","want gun, come take gun [unused0] opens jacket, wide enough [unused2] see hes armed.",[unused0],-1,enough|come|see|armed
210,87,im sorry. joe shaye got little carried away. joe shaye didnt expect secret service this.,im sorry. [unused2] shaye got little carried away. [unused2] shaye didnt expect secret service this.,[unused2],-1,carried|got|away|expect
211,87,counterfeiting thing.,counterfeiting thing.,[unused0],0,counterfeiting
212,87,joe shaye know. joe shaye know. joe shaye wasnt expecting...,[unused2] shaye know. [unused2] shaye know. [unused2] shaye wasnt expecting...,[unused2],0,know
213,87,dont worry it. showing briefcase typewriter. im gonna go lock trunk. favor guard room minute. frank starts moving toward back stairwell.,dont worry it. showing briefcase typewriter. im gonna go lock trunk. favor guard room minute. [unused0] starts moving toward back stairwell.,[unused0],1,back|showing|starts|moving
214,87,"yell partner alley tell im way. frank starts walk back stairwell. looks back joe, stands front room","yell partner alley tell im way. frank starts walk back stairwell. looks back [unused2], stands front room",[unused2],0,back|stands|starts|stairwell|looks|walk
215,87,joe shaye.,[unused2] shaye.,[unused2],0,
216,87,"tough luck, joe. five minutes earlier would landed pretty good collar. frank starts walking stairs.","tough luck, [unused2]. five minutes earlier would landed pretty good collar. [unused0] starts walking stairs.",[unused0],1,earlier|landed|pretty|walking
217,87,"wait. ,�back joe. frank stops, slowly ty","wait. ,�back [unused2]. [unused0] stops, slowly ty",[unused2],1,slowly
218,87,hang onto pu frank trust you.,hang onto pu [unused0] trust you.,[unused0],1,you
219,89,"joe shaye guarding entrance room hes standing tall, almost attention. beat looks wallet hand, mind starting consider single horrible thought.","[unused2] shaye guarding entrance room hes standing tall, almost attention. beat looks wallet hand, mind starting consider single horrible thought.",[unused2],-1,almost|standing|starting|hes|consider|guarding
220,90,"joe shaye sitting office special agent wilkes, office window facing washington monument.","[unused2] shaye sitting office special agent wilkes, office window facing washington monument.",[unused2],1,sitting|facing
221,90,"thanks, sean. call way.","thanks, sean. call way.",[unused2],1,call
222,90,really. joe shaye made mistake.,really. [unused2] shaye made mistake.,[unused2],-1,made|really
223,90,"yeah, im gonna get one. worst thi paperhanger show joe shaye saw him, joe shaye heard voice nothing hide beiin n�","yeah, im gonna get one. worst thi paperhanger show [unused2] shaye saw him, [unused2] shaye heard voice nothing hide beiin n�",[unused2],-1,get|him|saw|worst
224,90,"hey, sean, want hear joke","hey, sean, want hear joke",[unused2],1,want
225,90,knock knock.,knock knock.,[unused2],0,
226,91,"ketchup, richard","ketchup, richard",[unused0],0,
227,91,"thanks. ya go. keep change. frank takes crumpled fifty dollar bill pocket, hands waiter.","thanks. ya go. keep change. [unused0] takes crumpled fifty dollar bill pocket, hands waiter.",[unused0],1,keep|hands|takes
228,91,merry christmas.,merry christmas.,[unused0],1,
229,93,"match. joe alone fingerprint lab, pathetic looking christmas tree sits corner room. phone rings, joe quickly answers.","match. [unused2] alone fingerprint lab, pathetic looking christmas tree sits corner room. phone rings, [unused2] quickly answers.",[unused2],-1,alone|quickly|looking
230,94,"hello, joe.","hello, [unused2].",[unused0],0,
231,94,"johnson, secret service. joe sits desk, grabs pencil paper.","johnson, secret service. [unused2] sits desk, grabs pencil paper.",[unused0],0,
232,94,ive trying track couple hours. know people fbfrank idea,ive trying track couple hours. know people fb[unused0] idea,[unused0],-1,know|fbfrank|trying
233,94,want happened linzo ngeles,want happened linzo ngeles,[unused2],1,happened
234,94,fuck you. dont yo ize me. im one thats rn jail.,fuck you. dont yo ize me. im one thats rn jail.,[unused2],-1,you|dont|ize
235,94,"joe, always work christmas eve joe looks around room answers.","[unused2], always work christmas eve [unused2] looks around room answers.",[unused0],0,looks|eve|always
236,94,"joe shaye volunteered, men families could go home early.","[unused2] shaye volunteered, men families could go home early.",[unused2],0,home|volunteered|early
237,94,wearing wedding ring l.a.. frank thought maybe family,wearing wedding ring l.a.. [unused0] thought maybe family,[unused0],0,wearing|ring|thought|wedding|maybe
238,94,no. ive never married.,no. ive never married.,[unused2],-1,never|married
239,94,"want talk me, lets talk face face.","want talk me, lets talk face face.",[unused2],1,lets
240,94,"okay. im waldorf astoria manhattan. suite joe starts write down, suddenly stops himself.","okay. im waldorf astoria manhattan. suite [unused2] starts write down, suddenly stops himself.",[unused0],1,write|suddenly|himself|starts|stops|down
241,94,"think youre gonna get again, dont youd love send twenty agents christmas eve barge hotel, break doors make fool","think youre gonna get again, dont youd love send twenty agents christmas eve barge hotel, break doors make fool",[unused2],-1,again|get|make|think|christmas|love
242,94,"joe, im sorry frank made fool you.","[unused2], im sorry [unused0] made fool you.",[unused0],-1,you|made
243,94,"people know wh r,y iv tell them.","people know wh r,y iv tell them.",[unused0],0,know|tell|them
244,94,tell something. know joe shaye wouldnt look wallet,tell something. know [unused2] shaye wouldnt look wallet,[unused2],0,know
245,94,reason yankees always win. nobody keep eyes pinstripes.,reason yankees always win. nobody keep eyes pinstripes.,[unused0],1,keep|win|always
246,94,yankees win mickey mantle.,yankees win mickey mantle.,[unused2],1,win
247,94,"frank go. im catching flight two hours. merry christmas, joe.","[unused0] go. im catching flight two hours. merry christmas, [unused2].",[unused0],1,catching
248,94,"didnt call apologize, john doe","didnt call apologize, john doe",[unused2],-1,
249,94,"youve got one else call. joe hangs phone. cups hands face, stares picture wife daughter sits desk front him.","youve got one else call. [unused2] hangs phone. cups hands face, stares picture wife daughter sits desk front him.",[unused2],-1,face|got|cups|stares|him|else|hangs|sits
250,96,frank dont need fill account number,[unused0] dont need fill account number,[unused0],1,need
251,99,joe shaye uses slide projector files report front ten agents.,[unused2] shaye uses slide projector files report front ten agents.,[unused2],0,slide|front|report
252,99,im calling switch. next slide. slide doesnt change. joe shaye contd,im calling switch. next slide. slide doesnt change. [unused2] shaye contd,[unused2],0,calling
253,99,"bank scanners read micker ink read pen ink. even though deposit slips filled correctly, person made deposit day actually putting money account.","bank scanners read micker ink read pen ink. even though deposit slips filled correctly, person made deposit day actually putting money account.",[unused2],0,correctly|even|actually|putting|read|made|filled
254,99,"forty six thousand, four hundred twelve dollars. second largest bank robbery history las vegas.","forty six thousand, four hundred twelve dollars. second largest bank robbery history las vegas.",[unused2],0,hundred
255,100,paul mulligan sits across frank eating lunch. frank dressed school clothes holding notebook.,paul mulligan sits across [unused0] eating lunch. [unused0] dressed school clothes holding notebook.,[unused0],0,eating|sits|holding
256,100,whats fuel consumption flight,whats fuel consumption flight,[unused0],0,fuel
257,100,whos sk mulligan hands frank new york times.,whos sk mulligan hands [unused0] new york times.,[unused0],0,
258,100,say james bond debbie zane,say james bond debbie zane,[unused0],0,
259,101,"frank sitting movie theater watching goldfinger, eyes glued screen. hes eating box popcorn, big smile face stares sean connery.","[unused0] sitting movie theater watching goldfinger, eyes glued screen. hes eating box popcorn, big smile face stares sean connery.",[unused0],1,glued|stares|watching|sitting|eating
260,102,"frank wearing three button black suit sweater vest narrow black tie. hes looking full length mirror, salesman standing behind him.","[unused0] wearing three button black suit sweater vest narrow black tie. hes looking full length mirror, salesman standing behind him.",[unused0],0,standing|him|looking|wearing
261,102,youre sure suit,youre sure suit,[unused0],1,
262,102,okay. frank take three.,okay. [unused0] take three.,[unused0],1,take
263,102,"lab packed agent searching fingerprint match. joe shaye head microscope, rubs eyes.","lab packed agent searching fingerprint match. [unused2] shaye head microscope, rubs eyes.",[unused2],0,searching|packed
264,103,"narrator looking wanted criminal file, look joe takes file fox opens it.","narrator looking wanted criminal file, look [unused2] takes file fox opens it.",[unused2],-1,wanted|looking|opens|look|takes
265,103,"skywayman. holy shit, perfect match.","skywayman. holy shit, perfect match.",[unused2],1,
266,103,"doesnt make sense. thirty year old register draft, means prints here.","doesnt make sense. thirty year old register draft, means prints here.",[unused2],0,means|here|make
267,103,"maybe hes thirty. somebody call new york, get list juvenile runaways nypd.","maybe hes thirty. somebody call new york, get list juvenile runaways nypd.",[unused2],0,thirty|maybe|nypd|get
268,104,"ten fbnarrator agents surrounded story home long island. joe shaye, wearing black hat black overcoat, knocking door amdursky fox. paula answers cigarette hand.","ten fbnarrator agents surrounded story home long island. [unused2] shaye, wearing black hat black overcoat, knocking door amdursky fox. paula answers cigarette hand.",[unused2],1,surrounded|long|wearing|cigarette|knocking|fbnarrator
269,104,"good morning, maam, fbjoe shaye agents called.","good morning, maam, fb[unused2] shaye agents called.",[unused2],1,called
270,105,"course, maam. current address ex husband, frank abagnale","course, maam. current address ex husband, [unused0] abagnale",[unused2],0,
271,105,"maam, filed police report last year juvenile runaway named frank anae, jr.","maam, filed police report last year juvenile runaway named [unused0] anae, jr.",[unused2],0,named|filed
272,105,hes federal offense.,hes federal offense.,[unused2],-1,
273,105,far two million dollars.,far two million dollars.,[unused2],0,far
274,107,"frank wearing james bond sas pulls airport german sports car. parks car jumps convertible, leaving keys ignition.","[unused0] wearing james bond sas pulls airport german sports car. parks car jumps convertible, leaving keys ignition.",[unused0],0,leaving|pulls|wearing
275,108,"frank walking airport, eyeing several uniformed cops scattered throughout terminal, holding yearbook picture frank. frank sees four undercover cops walking toward him, sees two detectives checking identification pan pilot. frank nervously steps newsstand, hides behind magazine rack slowly reaches takes pilots cap sunglasses.","[unused0] walking airport, eyeing several uniformed cops scattered throughout terminal, holding yearbook picture [unused0]. [unused0] sees four undercover cops walking toward him, sees two detectives checking identification pan pilot. [unused0] nervously steps newsstand, hides behind magazine rack slowly reaches takes pilots cap sunglasses.",[unused0],-1,eyeing|takes|sees|checking|him|reaches|holding|walking|nervously|scattered|newsstand|slowly
276,108,"please get touch joanna carlson monroe high school, tell narrator wont able go junior prom her. frank staring cover playboy magazine. smiles reads headline. river bend best singles","please get touch joanna carlson monroe high school, tell narrator wont able go junior prom her. [unused0] staring cover playboy magazine. smiles reads headline. river bend best singles",[unused0],1,get|tell|her|river|please|staring|reads
277,109,"super. atlanta, georgia august sprawling apartment complex lines picturesque golf course. two swimming pools, tennis courts, women. everywhere look, women walking grounds, swimming, playing tennis. frank carrying micker bank machine apartment, passing two women bikinis.","super. atlanta, georgia august sprawling apartment complex lines picturesque golf course. two swimming pools, tennis courts, women. everywhere look, women walking grounds, swimming, playing tennis. [unused0] carrying micker bank machine apartment, passing two women bikinis.",[unused0],1,passing|picturesque|sprawling|carrying|playing|walking|everywhere
278,109,im fondue place.,im fondue place.,[unused0],0,
279,110,"thanks. see new phonograph system reel reel, best sound system buy. frank motions phonograph system living room, giant speakers walls.","thanks. see new phonograph system reel reel, best sound system buy. [unused0] motions phonograph system living room, giant speakers walls.",[unused0],1,see|living
280,110,"thirty one. come on, everyone, frank show closet","thirty one. come on, everyone, [unused0] show closet",[unused0],0,come
281,111,"frank standing front master walk closet. bed round, mirrors ceiling.","[unused0] standing front master walk closet. bed round, mirrors ceiling.",[unused0],0,standing
282,111,"okay, guyeady frank throws open hisc doors, revealing four rows suits, different st arranged color.","okay, guyeady [unused0] throws open hisc doors, revealing four rows suits, different st arranged color.",[unused0],1,revealing|arranged
283,112,"frank walks hospital, looking rooms, smiling patients. walks toward reception desk, sees young doctor yelling brenda strong, thin, awkward looking candy striper hair bun braces bottom teeth.","frank walks hospital, looking rooms, smiling patients. walks toward reception desk, sees young doctor yelling [unused1] strong, thin, awkward looking candy striper hair bun braces bottom teeth.",[unused1],1,smiling|yelling|sees|looking
284,112,"okay brenda looks frank, eyes nose puffy crying. covers mouth talks.","okay [unused1] looks [unused0], eyes nose puffy crying. covers mouth talks.",[unused0],-1,nose|looks|mouth
285,112,"told ck blood, brenda did. nev told label it. brenda.","told ck blood, [unused1] did. nev told label it. [unused1].",[unused1],0,did|told
286,112,"brenda, frank wouldnt worr it. doctors dont know everything.","[unused1], [unused0] wouldnt worr it. doctors dont know everything.",[unused0],0,know|dont
287,112,first week. brenda think they.re going fire me.,first week. [unused1] think they.re going fire me.,[unused1],-1,first|think|going
288,112,no. nobody fire you. frank bet youre good job.,no. nobody fire you. [unused0] bet youre good job.,[unused0],-1,you
289,112,"no, im not.","no, im not.",[unused1],-1,not
290,112,"frank bet frank asked check status friend, lance applebaum, could second. hurt foot tonight. brenda grabs chart, starts read loud.","[unused0] bet [unused0] asked check status friend, lance applebaum, could second. hurt foot tonight. [unused1] grabs chart, starts read loud.",[unused0],-1,asked|bet|second|starts|hurt
291,112,mr. applebaum fractured ankle. doctor ashland treating exam seven.,mr. applebaum fractured ankle. doctor ashland treating exam seven.,[unused1],0,treating|ankle|fractured
292,112,"see that. problem. brenda smiles, covering mouth.","see that. problem. [unused1] smiles, covering mouth.",[unused0],-1,see|covering
293,112,"emergency chart. see blue star, means patient diagnosed. hes treated, put red circle here.","emergency chart. see blue star, means patient diagnosed. hes treated, put red circle here.",[unused1],-1,put|see|diagnosed|treated|means|here
294,112,like braces brenda looks embarrassed stares frank.,like braces [unused1] looks embarrassed stares [unused0].,[unused0],0,embarrassed
295,112,"brenda guess they,okay.","[unused1] guess they,okay.",[unused1],0,okay|they
296,112,mine bottoms. frank ee hhem. frank still mouth qua,mine bottoms. [unused0] ee hhem. [unused0] still mouth qua,[unused0],0,mouth|still
297,112,really nice teeth.,really nice teeth.,[unused1],1,really
298,112,"pretty smile. brenda tries smile, shaking head covering face.","pretty smile. [unused1] tries smile, shaking head covering face.",[unused0],1,smile|pretty|covering|shaking
299,112,letter ringo.,letter ringo.,[unused1],0,
300,112,brenda cant tell you. im embarrassed.,[unused1] cant tell you. im embarrassed.,[unused1],-1,you
301,112,come on. say,come on. say,[unused0],0,come
302,112,"says brenda love him. pretty stupid, right. ringo starr never going read letter. frank stares brenda, starts smile puts letter drawer.","says [unused1] love him. pretty stupid, right. ringo starr never going read letter. [unused0] stares [unused1], starts smile puts letter drawer.",[unused1],1,says|pretty|him|never|stares|starts|love|going|ringo
303,112,"brenda, know theyre hiring ital","[unused1], know theyre hiring ital",[unused0],0,hiring|know|theyre
304,113,"frank sitting across john granger, s, hospital administrator, reading resume.","[unused0] sitting across john granger, s, hospital administrator, reading resume.",[unused0],0,sitting|reading
305,113,"frank came atlanta relax, get away practice year. honest, im little bored river bend.","[unused0] came atlanta relax, get away practice year. honest, im little bored river bend.",[unused0],1,bored|away|get|came
306,113,would frank get pick nurses,would [unused0] get pick nurses,[unused0],0,get
307,115,frank lying bed making phony medical school diploma. hes using harvard brochure guide carefully places stick letters aged paper. woman walks bedroom.,[unused0] lying bed making phony medical school diploma. hes using harvard brochure guide carefully places stick letters aged paper. woman walks bedroom.,[unused0],-1,walks|places|using|aged|lying|carefully|making
308,116,"frank sitting front ger five doctors, looking fram file, consists fake harvard medical school diploma fake letters recommendation childrens hospital los angeles, fake california medical license.","[unused0] sitting front ger five doctors, looking fram file, consists fake harvard medical school diploma fake letters recommendation childrens hospital los angeles, fake california medical license.",[unused0],-1,looking|fake|sitting|consists|recommendation
309,117,"frank standing front thirty candy stripers,","[unused0] standing front thirty candy stripers,",[unused0],0,standing
310,118,"brenda strong smiles brenda, covers mouth smiles back.","[unused1] strong smiles [unused1], covers mouth smiles back.",[unused0],1,back|covers
311,118,doctor paul ashland.,doctor paul ashland.,[unused0],0,
312,118,"yes. youre going late, frank suggest bring note.","yes. youre going late, [unused0] suggest bring note.",[unused0],1,yes|late|suggest|going
313,119,"button shirt, see bra strap. hospital, sororit","button shirt, see bra strap. hospital, sororit",[unused0],0,see
314,121,"name office door reads frank connors, m.d.. frank sits desk front brand new ibm electric typewriter. making counterfeit checks brenda walks holding clipboard.","name office door reads [unused0] connors, m.d.. [unused0] sits desk front brand new ibm electric typewriter. making counterfeit checks [unused1] walks holding clipboard.",[unused1],0,making|reads|holding|front
315,121,"doctor connors, need sign these. brenda walks hands clipboard. frank starts scribble charts, way doctors scribble prescriptions.","doctor connors, need sign these. [unused1] walks hands clipboard. [unused0] starts scribble charts, way doctors scribble prescriptions.",[unused1],0,need|hands|starts
316,121,brenda kept trying show night.,[unused1] kept trying show night.,[unused1],0,kept|trying
317,121,hurt took mine felt weird after.,hurt took mine felt weird after.,[unused0],-1,took
318,121,brenda keep rubbing tongue them. brenda cant stop. slippery.,[unused1] keep rubbing tongue them. [unused1] cant stop. slippery.,[unused1],1,keep|rubbing|tongue|them
319,121,"feels good, doesnt","feels good, doesnt",[unused0],1,doesnt
320,121,"yes feels incredible. frank leans toward brenda, gently starts kiss her. passion increases hear hospital p.a. system.","yes feels incredible. [unused0] leans toward [unused1], gently starts kiss her. passion increases hear hospital p.a. system.",[unused1],1,kiss|her|yes|gently|hear|starts
321,121,shouldnt go,shouldnt go,[unused1],0,
322,121,theres staff doctor emergency ward.,theres staff doctor emergency ward.,[unused0],-1,
323,121,hes surgery,hes surgery,[unused1],0,
324,121,really think frank go,really think [unused0] go,[unused0],0,think|really
325,122,"frank nervously paces d,� elevator, taking deep breaths tries calm","[unused0] nervously paces d,� elevator, taking deep breaths tries calm",[unused0],1,taking|paces|calm|nervously
326,123,"doctor hollis, concur","doctor hollis, concur",[unused0],0,
327,123,doctor ashland said.,doctor ashland said.,[unused0],0,said
328,125,"frank writing letter electric typewriter. pulls reads over, takes pen signs name ringo starr.","[unused0] writing letter electric typewriter. pulls reads over, takes pen signs name ringo starr.",[unused0],0,reads|takes|writing
329,126,brenda running halls holding letter.,[unused1] running halls holding letter.,[unused1],0,running|holding
330,126,"wrote back. ringo wrote back doctor connors, come quick brenda got letter ringo starr, signed name said brenda biggest fan","wrote back. ringo wrote back doctor connors, come quick [unused1] got letter ringo starr, signed name said [unused1] biggest fan",[unused1],1,back|got|signed|wrote|come|said
331,127,frank sitting across brenda cafeteria.,[unused0] sitting across [unused1] cafeteria.,[unused0],0,sitting
332,127,brenda bought present. brenda hands wrapped present.,[unused1] bought present. [unused1] hands wrapped present.,[unused1],0,bought
333,127,"youre walki nd hospital, youll feel lthe real thing. pins cadecus lapel, frank cant help smile.","youre walki nd hospital, youll feel lthe real thing. pins cadecus lapel, [unused0] cant help smile.",[unused1],-1,lthe|cadecus
334,127,"brenda, frank want go away you. frank take anywhere want go.","[unused1], [unused0] want go away you. [unused0] take anywhere want go.",[unused0],1,anywhere|away|want|take|you
335,127,brenda havent really anywhere.,[unused1] havent really anywhere.,[unused1],0,really|anywhere
336,127,"name place, go. africa, egypt, doesnt matter.","name place, go. africa, egypt, doesnt matter.",[unused0],-1,
337,127,go liverpool.,go liverpool.,[unused1],0,
338,127,wheres liverpool,wheres liverpool,[unused0],0,liverpool
339,127,beatles europe.,beatles europe.,[unused1],0,europe
340,127,okay. well go liverpool.,okay. well go liverpool.,[unused0],1,well
341,127,"youre joking, right. really going liverpool,","youre joking, right. really going liverpool,",[unused1],1,going|really|right
342,127,"brenda, would like head nurse hospital","[unused1], would like head nurse hospital",[unused0],1,like
343,127,im nurse. im candy striper.,im nurse. im candy striper.,[unused1],0,
344,128,joe shaye eating slice pizza talks landlord apartment building.,[unused2] shaye eating slice pizza talks landlord apartment building.,[unused2],0,landlord|eating
345,128,joe shaye need go inside take quick look around,[unused2] shaye need go inside take quick look around,[unused2],0,take|need
346,129,"joe shaye walking two bedroom apartment. theres bed pushed wall, stacks drafting paper, envelopes, stationery supplies lying around room. see black white picture paula frank sr. sitting front u.s. army tank. joe takes frank sr.s black briefcase shelf flips open. reaches inside pulls stack postcards sent frank father. joe smiles flips postcard, stares picture clark gable","[unused2] shaye walking two bedroom apartment. theres bed pushed wall, stacks drafting paper, envelopes, stationery supplies lying around room. see black white picture paula [unused0] sr. sitting front u.s. army tank. [unused2] takes [unused0] sr.s black briefcase shelf flips open. reaches inside pulls stack postcards sent [unused0] father. [unused2] smiles flips postcard, stares picture clark gable",[unused2],-1,flips|see|drafting|bed|stares|lying|smiles|sitting|postcard|sent|walking|pushed|around|takes
347,130,"joe inside phone booth, dropping dimes slot holding postcard.","[unused2] inside phone booth, dropping dimes slot holding postcard.",[unused2],0,slot|holding|dropping
