,chapter,text,mask_sent,char,sentiment,keywords
199,119,"drop batman fires grapple, snagging rachels ankle activates one wing cape spin slow batman envelopes rachel slam hood passing taxi.","drop [unused0] fires grapple, snagging rachels ankle activates one wing cape spin slow [unused0] envelopes rachel slam hood passing taxi.",[unused0],-1,envelopes|passing|fires|snagging|ankle|activates
200,121,"joker looks back car speeds away. hes breathing hard, exhilarated. touches blood running sweaty white makeup. smacks back drivers seat","[unused2] looks back car speeds away. hes breathing hard, exhilarated. touches blood running sweaty white makeup. smacks back drivers seat",[unused2],1,running|breathing|back|speeds|away|hard|blood|looks|exhilarated
201,121,im man word.,im man word.,[unused2],0,
202,122,"alrightrachel lets again, okay looks around dent","alrightrachel lets again, okay looks around dent",[unused0],1,again|looks|okay
203,123,"stephens talking gordon, subdued.","stephens talking [unused1], subdued.",[unused1],0,subdued|talking
204,123,"long dont get lau, weve cut funds.","long dont get lau, weve cut funds.",[unused1],-1,cut|long|weve
205,123,gordon looks dent. impressed.,[unused1] looks dent. impressed.,[unused1],1,looks
206,125,batman sits video screens play jokers video different image treatments sound tunings.,[unused0] sits video screens play [unused2]s video different image treatments sound tunings.,[unused0],1,play|sits|video
207,125,batman turns alfred. indicates screens.,[unused0] turns alfred. indicates screens.,[unused0],0,turns|indicates|alfred
208,125,"targeting wont get money back. batman knew mob wouldnt go without fight, different. theyve crossed line.","targeting wont get money back. [unused0] knew mob wouldnt go without fight, different. theyve crossed line.",[unused0],1,knew|back|crossed|targeting
209,125,"batman gets monitors, raises bat cabinet.","[unused0] gets monitors, raises bat cabinet.",[unused0],0,gets|raises
210,125,"criminals arent complicated, alfred. figure hes after.","criminals arent complicated, alfred. figure hes after.",[unused0],-1,complicated|alfred
211,125,batman stares alfred. reaches bat suit.,[unused0] stares alfred. reaches bat suit.,[unused0],1,stares|bat|alfred
212,126,"moving city hear myriad radio calls going ether. close lonely figure top skyscraper. batman. listening million dollar earpieces. babble, one voice emerges.","moving city hear myriad radio calls going ether. close lonely figure top skyscraper. [unused0]. listening million dollar earpieces. babble, one voice emerges.",[unused0],-1,listening|calls|hear|close|ether|going|moving
213,127,"unmarked squad car screech halt. gordon ramirez get out, lead two uniforms building.","unmarked squad car screech halt. [unused1] ramirez get out, lead two uniforms building.",[unused1],0,get|out
214,128,checks licenses patrick dent. richard dent...,checks licenses patrick dent. richard dent...,[unused1],0,richard|licenses
215,128,batman need ten minutes scene men contaminate it.,[unused0] need ten minutes scene men contaminate it.,[unused0],0,scene|contaminate|ten
216,128,no. fingerprints.,no. fingerprints.,[unused0],-1,
217,128,ramirez looks gordon. serious gordon points,ramirez looks [unused1]. serious [unused1] points,[unused1],-1,looks
218,128,"whatever youre gonna do, fast, cos know next target...","whatever youre gonna do, fast, cos know next target...",[unused1],0,know|fast|cos
219,128,"batman looks campaign poster. elect mayor garcia. mayors image manic clowns grin ha,ha,ha.","[unused0] looks campaign poster. elect mayor garcia. mayors image manic clowns grin ha,ha,ha.",[unused0],1,grin|looks
220,131,"batman hands alfred rifle bullet scribed grid. slots clip, loads computer controlled gattling gun. puts ear protectors. hits button.","[unused0] hands alfred rifle bullet scribed grid. slots clip, loads computer controlled gattling gun. puts ear protectors. hits button.",[unused0],-1,controlled|loads|gattling|scribed|puts|alfred
221,131,"wall samples still smoke, batman steps up, carrying sample crime scene. comparing spread new samples, selects two carries ray scanner.","wall samples still smoke, [unused0] steps up, carrying sample crime scene. comparing spread new samples, selects two carries ray scanner.",[unused0],-1,carries|steps|comparing|still|smoke|carrying
222,132,fox hits button unmarked bullet fragments reassembled. batman spins roughly shaped bullet puzzle batman heres thumb print.,fox hits button unmarked bullet fragments reassembled. [unused0] spins roughly shaped bullet puzzle [unused0] heres thumb print.,[unused0],0,roughly|reassembled|heres|spins
223,132,yes. government telecommunications project.,yes. government telecommunications project.,[unused0],1,
224,132,lucius. im playing one pretty close chest.,lucius. im playing one pretty close chest.,[unused0],1,playing|pretty
225,132,fox looks batman leaves. uneasy.,fox looks [unused0] leaves. uneasy.,[unused0],-1,looks
226,133,batman examines fingerprint,[unused0] examines fingerprint,[unused0],0,
227,133,ive run databases came four possibles.,ive run databases came four possibles.,[unused0],0,came
228,133,batman gets let alfred sit.,[unused0] gets let alfred sit.,[unused0],0,let|gets
229,133,"batman opens hydraulic door, revealing gleaming mv augusta brutale. moves bike onto lift...","[unused0] opens hydraulic door, revealing gleaming mv augusta brutale. moves bike onto lift...",[unused0],0,revealing|opens|gleaming
230,133,overlooking parade.,overlooking parade.,[unused0],0,overlooking
231,134,gordon keys radio,[unused1] keys radio,[unused1],0,
232,134,hows looking top,hows looking top,[unused1],1,looking
233,134,gordon looks myriad buildings overlooking podium.,[unused1] looks myriad buildings overlooking podium.,[unused1],0,overlooking|looks
234,135,batman maneuvers ducati traffic. pulls near parade barricade dismounts slips alley.,[unused0] maneuvers ducati traffic. pulls near parade barricade dismounts slips alley.,[unused0],0,ducati|slips
235,136,buildings hard luck tenants eye batman counts doors hallway. finds ...,buildings hard luck tenants eye [unused0] counts doors hallway. finds ...,[unused0],1,counts|hallway
236,138,"batman moves first man, rips tape mouth.man breathing hard took... took guns, uniforms...","[unused0] moves first man, rips tape mouth.man breathing hard took... took guns, uniforms...",[unused0],-1,first|took|breathing|rips
237,139,"gordon scans crowd. mayor wraps honor guard steps forward, raises weapons...","[unused1] scans crowd. mayor wraps honor guard steps forward, raises weapons...",[unused1],1,crowd|honor|forward|raises
238,142,gordon leaps forward fire gordon takes shots,[unused1] leaps forward fire [unused1] takes shots,[unused1],-1,forward|leaps|takes
239,145,"podium, stephens rolls gordon over... moving.","podium, stephens rolls [unused1] over... moving.",[unused1],0,stephens|moving
240,147,"jokers thug sits there. handcuffed. paramedic bandages leg. cops run past, barking orders.dent tell know joker.","[unused2]s thug sits there. handcuffed. paramedic bandages leg. cops run past, barking orders.dent tell know [unused2].",[unused2],1,know|leg|barking|run|past|there|thug
241,147,jokers thug looks dent. smirks. dent looks down.,[unused2]s thug looks dent. smirks. dent looks down.,[unused2],0,looks|down|thug
242,147,exasperated. looks back jokers thug. spots something moves closer mans uniform... name tag...,exasperated. looks back [unused2]s thug. spots something moves closer mans uniform... name tag...,[unused2],-1,looks|exasperated|closer
243,148,"barbara gordon stands doorway, scared. stephens uniformed officer stand front her.","barbara [unused1] stands doorway, scared. stephens uniformed officer stand front her.",[unused1],-1,front|her|stands|doorway|scared
244,148,gordon stays inside door.,[unused1] stays inside door.,[unused1],0,
245,148,"gordon spots something batman, perched shadows.","[unused1] spots something [unused0], perched shadows.",[unused0],0,perched
246,148,collapses stephenss arms. batman hangs head.,collapses stephenss arms. [unused0] hangs head.,[unused0],-1,stephenss
247,150,"one maronis bodyguards drops maroni looks strobe lights batman savages bodyguards people run, terrified. maroni starts get seat batman lands like panther table front","one maronis bodyguards drops maroni looks strobe lights [unused0] savages bodyguards people run, terrified. maroni starts get seat [unused0] lands like panther table front",[unused0],-1,strobe|get|savages|run|drops|terrified|starts
248,153,"dent hangs phone. taped chair front dent jokers thug, blindfolded. dent rips blindfold...","dent hangs phone. taped chair front dent [unused2]s thug, blindfolded. dent rips blindfold...",[unused2],0,blindfolded|blindfold|taped|thug
249,154,maroni opens eyes. batman holding collar.,maroni opens eyes. [unused0] holding collar.,[unused0],0,opens|holding
250,154,batman want joker.,[unused0] want [unused2].,[unused0],1,want
251,154,batman lets go. maroni falls. screams.,[unused0] lets go. maroni falls. screams.,[unused0],-1,lets|falls
252,155,"maroni nails pavement. clutches leg, badly broken. batman flies down, landing hauls up. maroni hollers pain.","maroni nails pavement. clutches leg, badly broken. [unused0] flies down, landing hauls up. maroni hollers pain.",[unused0],-1,landing|pain|badly|down|broken|flies
253,155,must friends.,must friends.,[unused0],1,
254,155,someone knows is.,someone knows is.,[unused0],0,knows
255,155,batman drops maroni.,[unused0] drops maroni.,[unused0],0,drops
256,156,dent shows jokers thug gun. bullets. loads gun. shoves face,dent shows [unused2]s thug gun. bullets. loads gun. shoves face,[unused2],-1,face|shows
257,156,looks up. batman there.,looks up. [unused0] there.,[unused0],0,there|looks
258,156,youd leave mans life chance,youd leave mans life chance,[unused0],1,leave
259,156,"names schiff, thomas. hes paranoid schizophrenic, former patient arkham. kind mind joker attracts.","names schiff, thomas. hes paranoid schizophrenic, former patient arkham. kind mind [unused2] attracts.",[unused0],1,schiff|attracts
260,156,batman moves away schiff.,[unused0] moves away schiff.,[unused0],0,moves|away
261,156,"dent shivering frustration.dent joker killed gordon and, loeb. hes going kill rachel...","dent shivering frustration.dent [unused2] killed [unused1] and, loeb. hes going kill rachel...",[unused2],-1,killed|going|shivering
262,156,"youre symbol hope batman could never be. stand organized crime first legitimate ray light gotham decades. anyone saw this, everything would undone criminals got streets would released. jim gordon died nothing.","youre symbol hope [unused0] could never be. stand organized crime first legitimate ray light gotham decades. anyone saw this, everything would undone criminals got streets would released. jim [unused1] died nothing.",[unused0],-1,got|stand|never|undone|released|organized|saw|died|hope|light
263,156,batman hands dent lucky coin.,[unused0] hands dent lucky coin.,[unused0],1,hands
264,156,"one else die me. gotham hands, now.","one else die me. gotham hands, now.",[unused0],-1,die|else|now|gotham
265,156,batman gone.,[unused0] gone.,[unused0],0,gone
266,157,batman choice.,[unused0] choice.,[unused0],-1,
267,157,"perhaps not. ive got enough blood hands. ive seen, now, batman would become stop men like him.","perhaps not. ive got enough blood hands. ive seen, now, [unused0] would become stop men like him.",[unused0],1,got|now|become|him|seen|enough|perhaps|not
268,157,rachel looks batman. cannot help him.you told day came narrator finished...,rachel looks [unused0]. cannot help him.you told day came narrator finished...,[unused0],-1,finished|help|looks|came|not
269,157,batman moves towards her.,[unused0] moves towards her.,[unused0],0,moves|her
270,157,batman takes arms.,[unused0] takes arms.,[unused0],0,takes
271,158,anything could lead back lucius rachel.,anything could lead back lucius rachel.,[unused0],0,lead|back
272,158,today ive found batman cant do. cant endure this. rueful smile today get say ibatman told so.,today ive found [unused0] cant do. cant endure this. rueful smile today get say i[unused0] told so.,[unused0],1,found|get|ive|cant|told
273,158,"batman sinks bat suit, alfred closes incinerator.","[unused0] sinks bat suit, alfred closes incinerator.",[unused0],0,alfred
274,158,accomplice im going tell whole thing idea.,accomplice im going tell whole thing idea.,[unused0],0,going
275,159,"capacity crowd reporters, cops, public. dent podium. batman sits crowd.","capacity crowd reporters, cops, public. dent podium. [unused0] sits crowd.",[unused0],0,sits
276,161,batman looks heckler. angry crowd. dent leans podium. impassioned.,[unused0] looks heckler. angry crowd. dent leans podium. impassioned.,[unused0],-1,looks|impassioned|leans
277,161,beat. batman stares.,beat. [unused0] stares.,[unused0],0,stares
278,178,jokers truck dodges support columns oncoming lane pulls alongside armored car.,[unused2]s truck dodges support columns oncoming lane pulls alongside armored car.,[unused2],1,dodges|oncoming|alongside|armored
279,178,"driver looks over. cargo door truck slides open. inside, joker, holding machine gun.","driver looks over. cargo door truck slides open. inside, [unused2], holding machine gun.",[unused2],-1,over|open|inside|looks|holding|cargo
280,178,"armored car locks brakes, garbage truck pushes forward joker fires bullets slamming","armored car locks brakes, garbage truck pushes forward [unused2] fires bullets slamming",[unused2],1,forward|slamming
281,181,"joker drops machine gun picks rpg. stops sees something ahead, racing towards second truck batmobile. joker stares, fascinated,","[unused2] drops machine gun picks rpg. stops sees something ahead, racing towards second truck batmobile. [unused2] stares, fascinated,",[unused2],1,racing|sees|ahead|picks|fascinated
282,182,"joker looks back batmobile, amused.","[unused2] looks back batmobile, amused.",[unused2],1,looks|amused|back
283,182,anyone could driving thing stay dent.,anyone could driving thing stay dent.,[unused2],0,driving
284,183,shotgun swats eyes go wide jokers weapon driver jams brakes,shotgun swats eyes go wide [unused2]s weapon driver jams brakes,[unused2],-1,eyes|weapon|driver
285,186,joker turns men reload rpg,[unused2] turns men reload rpg,[unused2],1,turns
286,187,batman watches joker prepares fire. several rows cars separate them. toggles afterburner.,[unused0] watches [unused2] prepares fire. several rows cars separate them. toggles afterburner.,[unused2],-1,them|afterburner|fire|separate|watches
287,189,joker steadies rpg fires batmobile crashes open space two vehicles taking hit rpg explodes,[unused2] steadies rpg fires batmobile crashes open space two vehicles taking hit rpg explodes,[unused2],1,rpg|taking
288,193,"batman wrestles pod controls, spinning gyro","[unused0] wrestles pod controls, spinning gyro",[unused0],0,spinning|wrestles
289,195,whoever was... aint now.,whoever was... aint now.,[unused2],0,was|now
290,195,"joker yanks dead driver cab, jumps take wheel pull back onto roadway.","[unused2] yanks dead driver cab, jumps take wheel pull back onto roadway.",[unused2],-1,take|back
291,198,"armored car pulls onto ramp, heading up. jokers truck follows.","armored car pulls onto ramp, heading up. [unused2]s truck follows.",[unused2],0,heading|follows
292,200,batman adjusts position. hits button,[unused0] adjusts position. hits button,[unused0],0,adjusts
293,201,"crowd jumps panels front car blow crowd stares, open mouthed, batman emerges, hoisted flaming car front pod levering front wheel... pod pushes wheel front form type motorcycle bat pod shoots forward, bursting free batmobile detonates, dying massive fireball... batmans cape sucks together, forming tight pack shoulders, clear churning rear tire bat pod...","crowd jumps panels front car blow crowd stares, open mouthed, [unused0] emerges, hoisted flaming car front pod levering front wheel... pod pushes wheel front form type motorcycle bat pod shoots forward, bursting free batmobile detonates, dying massive fireball... [unused0]s cape sucks together, forming tight pack shoulders, clear churning rear tire bat pod...",[unused0],1,sucks|front|bursting|levering|forming|mouthed|forward|together|churning|wheel|hoisted|batmans|dying
294,204,tee em up.,tee em up.,[unused2],0,
295,208,"batman accelerates, oblivious staccato cleaved wing mirrors bat pod razors traffic crosses","[unused0] accelerates, oblivious staccato cleaved wing mirrors bat pod razors traffic crosses",[unused0],0,cleaved|bat|accelerates
296,209,"level street, roaring parking lanes batman squeezes triggers blasting parked cars, blowing way, literally cannoning path pod...","level street, roaring parking lanes [unused0] squeezes triggers blasting parked cars, blowing way, literally cannoning path pod...",[unused0],0,roaring|blowing|cannoning|squeezes|blasting|literally|parking
297,211,"jokers thugs fire cables across street seventh floor level... pull taut chopper approaches, unawares... chopper catches cables, going fiery ball barrels along street towards armored car...","[unused2]s thugs fire cables across street seventh floor level... pull taut chopper approaches, unawares... chopper catches cables, going fiery ball barrels along street towards armored car...",[unused2],-1,thugs|going|armored
298,214,joker hands wheel man takes submachine gun,[unused2] hands wheel man takes submachine gun,[unused2],-1,hands|takes
299,214,"joker looks ahead see bat pod emerge alley cloud fire, skidding sideways impossibly races towards","[unused2] looks ahead see bat pod emerge alley cloud fire, skidding sideways impossibly races towards",[unused2],-1,see|ahead|skidding|impossibly|looks
300,214,guess him.,guess him.,[unused2],0,him
301,215,"bat pod races straight jokers truck fires harpoon jokers truck impacts low, bumper","bat pod races straight [unused2]s truck fires harpoon [unused2]s truck impacts low, bumper",[unused2],-1,straight|harpoon
302,216,"jokers thug ducks, comes back up, beaming.","[unused2]s thug ducks, comes back up, beaming.",[unused2],0,beaming|comes|thug|back
303,217,"batman swerves past jokers truck, slaloms, wrapping cables around lamp post, spinning halt watch...","[unused0] swerves past [unused2]s truck, slaloms, wrapping cables around lamp post, spinning halt watch...",[unused0],0,swerves|spinning|wrapping
304,218,joker crawls wreckage. jumps median starts waving pistol oncoming traffic. batman guns bat pod rides median.,[unused2] crawls wreckage. jumps median starts waving pistol oncoming traffic. [unused0] guns bat pod rides median.,[unused0],1,rides|oncoming|guns|crawls|waving
305,220,hit me. come on. hit me.,hit me. come on. hit me.,[unused2],0,come|hit
306,220,batman watches joker holds arms. waiting impact. room go around him.,[unused0] watches [unused2] holds arms. waiting impact. room go around him.,[unused2],-1,waiting|him|holds|watches
307,220,batman locks brakes.,[unused0] locks brakes.,[unused0],0,locks
308,220,"joker watches batman dumps bike, rather","[unused2] watches [unused0] dumps bike, rather",[unused0],-1,bike|rather
309,220,smashing him. batman slams wall.,smashing him. [unused0] slams wall.,[unused0],0,slams|smashing|him
310,220,jokers thug reach batman first. unconscious. first thug pulls mask. electric shock batsuit throws back. joker laughs. flicks switchblade. crouches,[unused2]s thug reach [unused0] first. unconscious. first thug pulls mask. electric shock batsuit throws back. [unused2] laughs. flicks switchblade. crouches,[unused2],1,back|throws|first|laughs|thug|switchblade
311,220,give second.,give second.,[unused2],0,
312,220,gun cocked. joker drops knife. sits. looks back. behind armored car. man standing driver. pulls helmet.,gun cocked. [unused2] drops knife. sits. looks back. behind armored car. man standing driver. pulls helmet.,[unused2],-1,helmet|cocked|back|drops|standing|looks
313,220,"jim gordon. back dead.gordon got you, son bitch.","jim [unused1]. back dead.[unused1] got you, son bitch.",[unused1],-1,got|you|back
314,221,"got him, dent.","got him, dent.",[unused1],0,got|him
315,222,small army cops sealed roadway. gordon pulls away squad car containing joker.,small army cops sealed roadway. [unused1] pulls away squad car containing joker.,[unused1],1,containing|away|sealed|pulls
316,223,"joker sits holding cage. makeup run, clothes mess calm lends odd dignity. cops smash night sticks bars near jokers head. joker flinch.","[unused2] sits holding cage. makeup run, clothes mess calm lends odd dignity. cops smash night sticks bars near [unused2]s head. [unused2] flinch.",[unused2],1,holding|sits|head|mess
317,223,"stand away you. gordon dont want anything mob lawyer use, understand handle guy like hes made glass.","stand away you. [unused1] dont want anything mob lawyer use, understand handle guy like hes made glass.",[unused1],1,understand|away|want|you|made|stand
318,223,mayor walks in. shakes gordons hand.mayor back dead.,mayor walks in. shakes [unused1]s hand.mayor back dead.,[unused1],-1,back
319,223,gordon couldnt chance familys safety.,[unused1] couldnt chance familys safety.,[unused1],1,
320,223,"nothing. matches prints, dna, dental. clothing custom, labels. nothing pockets knives lint. name, alias... nothing.","nothing. matches prints, dna, dental. clothing custom, labels. nothing pockets knives lint. name, alias... nothing.",[unused1],1,knives
321,224,"gordon rings bell. barbara answers it, dressed black.","[unused1] rings bell. barbara answers it, dressed black.",[unused1],0,dressed
322,224,couldnt tell you. gordon couldnt risk,couldnt tell you. [unused1] couldnt risk,[unused1],1,you
323,224,"slaps gordon. grabs her, holds tight sobs.","slaps [unused1]. grabs her, holds tight sobs.",[unused1],-1,her|holds|grabs
324,225,"jokers men processed. harsh light, men look little ridiculous clown make up. detective murphy turns stephens.","[unused2]s men processed. harsh light, men look little ridiculous clown make up. detective murphy turns stephens.",[unused2],-1,turns|processed|make|look
325,226,gordon crouches sons beside. reaches touch gordon jrs cheek. gordons eyes open. staring dad still dreaming.,[unused1] crouches sons beside. reaches touch [unused1] jrs cheek. [unused1]s eyes open. staring dad still dreaming.,[unused1],1,staring|beside|dreaming|still
326,226,gordon looks son. little pride seeps in.,[unused1] looks son. little pride seeps in.,[unused1],1,looks
327,226,"actually, time gordon saved him.","actually, time [unused1] saved him.",[unused1],1,actually|him|saved
328,227,"gordon pushes swarm detectives crowded observation room. joker seen glass, well large monitor. sitting there. calm.","[unused1] pushes swarm detectives crowded observation room. [unused2] seen glass, well large monitor. sitting there. calm.",[unused2],1,well|swarm|sitting|seen|there|crowded
329,227,"said anything, yet","said anything, yet",[unused1],0,said|yet
330,228,"evening, commissioner.","evening, commissioner.",[unused2],0,
331,228,dent never made home.,dent never made home.,[unused1],0,never|made
332,228,course not.,course not.,[unused2],0,not
333,228,"laughs joker right here. leave people assuming, course, people maronis... look depress you, lieutenant, know alone","laughs [unused2] right here. leave people assuming, course, people maronis... look depress you, lieutenant, know alone",[unused2],-1,know|leave|right|you|alone|maronis|here|assuming
334,228,difference make,difference make,[unused1],0,
335,228,"depending time, might one spot. smiles several.","depending time, might one spot. smiles several.",[unused2],1,depending|smiles
336,228,gordon stands. moves joker. undoes handcuffs.,[unused1] stands. moves [unused2]. undoes handcuffs.,[unused2],1,
337,228,"going play games, im going need cup coffee.","going play games, im going need cup coffee.",[unused1],1,going
338,228,"good cop, bad cop routine","good cop, bad cop routine",[unused2],-1,
339,228,gordon steps out. overhead lights come on. batman behind him. joker blinks harsh white light.,[unused1] steps out. overhead lights come on. [unused0] behind him. [unused2] blinks harsh white light.,[unused0],-1,come|out|him
340,228,wham jokers face hits table comes air,wham [unused2]s face hits table comes air,[unused2],0,face|comes
341,228,"crack crack head. batman front him. joker stares, fascinated. bleeding.","crack crack head. [unused0] front him. [unused2] stares, fascinated. bleeding.",[unused0],1,fascinated|front|him
342,228,never start head... victim gets fuzzy. cant feel next crack batmans fist smacks jokers fingers.,never start head... victim gets fuzzy. cant feel next crack [unused0]s fist smacks [unused2]s fingers.,[unused2],-1,fist|gets|never|start
343,228,wanted me. batman am.,wanted me. [unused0] am.,[unused0],0,wanted
344,228,joker wanted see youd do. didnt disappoint... laughs let five people die. let dent take place. even guy like me... thats cold,[unused2] wanted see youd do. didnt disappoint... laughs let five people die. let dent take place. even guy like me... thats cold,[unused2],-1,even|wanted|die|guy|cold|laughs|let|take|youd|didnt
345,228,wheres dent,wheres dent,[unused0],0,
346,228,mob fools want gone get back way things were. joker know truth theres going back. youve changed things. forever.,mob fools want gone get back way things were. [unused2] know truth theres going back. youve changed things. forever.,[unused2],-1,get|know|forever|back|want|were|gone|changed|going
347,228,joker starts laughing. moment hes laughing hard sounds like sobbing.,[unused2] starts laughing. moment hes laughing hard sounds like sobbing.,[unused2],1,starts|sobbing|laughing
348,228,kill joker dont want kill you. would joker without go back ripping mob dealers you... points you. complete. me.,kill [unused2] dont want kill you. would [unused2] without go back ripping mob dealers you... points you. complete. me.,[unused2],-1,complete|back|want|you|ripping
349,228,youre garbage kills money.,youre garbage kills money.,[unused0],-1,kills
350,228,"dont talk like one youre not, even youd like be. youre freak like me... need right now.","dont talk like one youre not, even youd like be. youre freak like me... need right now.",[unused2],-1,even|need|now|right|youd|not
351,228,"soon dont, theyll cast like leper.joker looks batmans eyes. searching.","soon dont, theyll cast like leper.[unused2] looks [unused0]s eyes. searching.",[unused2],1,soon|batmans|searching
352,228,batman grabs joker pulls upright.,[unused0] grabs [unused2] pulls upright.,[unused0],1,
353,229,hes control.,hes control.,[unused1],0,
354,230,batman hoists joker neck.,[unused0] hoists [unused2] neck.,[unused0],1,hoists
355,230,wheres dent,wheres dent,[unused0],0,
356,230,rules. think theyll save you.,rules. think theyll save you.,[unused2],1,you|save|think
357,230,batman one rule.,[unused0] one rule.,[unused0],0,
358,230,thats one youll break. know truth.,thats one youll break. know truth.,[unused2],1,know
359,230,smiles sensible way live world without rules. tonight youre going break one rule...,smiles sensible way live world without rules. tonight youre going break one rule...,[unused2],1,break|going
360,230,batman leans joker.,[unused0] leans joker.,[unused0],1,leans
361,230,"im considering it.joker minutes left so, youll play little game want save... relish ...one them.","im considering it.[unused2] minutes left so, youll play little game want save... relish ...one them.",[unused0],1,left|considering|them|want
362,230,"joker thought really dent, way threw","[unused2] thought really dent, way threw",[unused2],1,threw|thought|really
363,230,batman drops joker rips bolted chair,[unused0] drops [unused2] rips bolted chair,[unused0],1,bolted|drops
364,232,batman jams chair doorknob picks joker hurls two way glass. glass spiders.,[unused0] jams chair doorknob picks [unused2] hurls two way glass. glass spiders.,[unused0],1,chair
365,233,"joker, bleeding nose mouth, laughs batman.","[unused2], bleeding nose mouth, laughs batman.",[unused2],1,laughs|bleeding
366,233,look go... dent know,look go... dent know,[unused2],0,know
367,233,"joker smashes wall slides floor. batman stands him, man possessed","[unused2] smashes wall slides floor. [unused0] stands him, man possessed",[unused0],1,possessed|stands|him|smashes
368,233,"grabs joker, holding close","grabs [unused2], holding close",[unused2],1,holding
369,233,killing making choice...,killing making choice...,[unused2],-1,making|killing
370,233,batman punches joker across face. hard.,[unused0] punches [unused2] across face. hard.,[unused0],1,punches
371,233,joker feeds batmans anger. loving it.,[unused2] feeds [unused0]s anger. loving it.,[unused2],1,loving|anger
372,233,"...you choose one life other. friend, district attorney. blushing bride be.","...you choose one life other. friend, district attorney. blushing bride be.",[unused2],1,choose|you|bride
373,233,batman punches joker again. joker laughs.,[unused0] punches [unused2] again. [unused2] laughs.,[unused0],1,laughs|again|punches
374,233,batman stares joker...,[unused0] stares joker...,[unused0],0,stares
375,234,dent knew risks.,dent knew risks.,[unused0],-1,knew
376,234,"gordon looks back joker bloody, grinning.","[unused1] looks back [unused2] bloody, grinning.",[unused1],1,grinning|looks|back
377,236,"batman swerves oncoming traffic, chaos wake.","[unused0] swerves oncoming traffic, chaos wake.",[unused0],-1,swerves|oncoming
378,239,"joker sits, smiling, content. stephens guards door.","[unused2] sits, smiling, content. stephens guards door.",[unused2],1,smiling
379,239,joker want phone call.,[unused2] want phone call.,[unused2],1,want
380,239,many friends joker killed,many friends [unused2] killed,[unused2],-1,killed
381,244,gridlock. gordon swerves onto sidewalk. people scatter.,gridlock. [unused1] swerves onto sidewalk. people scatter.,[unused1],0,swerves|scatter
382,245,"know joker use knife, detective guns quick. dont get savor little emotions. see, last moments, people show really are...","know [unused2] use knife, detective guns quick. dont get savor little emotions. see, last moments, people show really are...",[unused2],1,get|know|are|show|dont|quick|really
383,249,joker want phone call.,[unused2] want phone call.,[unused2],1,want
384,249,"detectives look other. one pulls cell phone. tosses joker, begins dial.","detectives look other. one pulls cell phone. tosses [unused2], begins dial.",[unused2],1,begins|pulls|look
385,251,"joker presses send. end room, door holding area explodes","[unused2] presses send. end room, door holding area explodes",[unused2],1,send|holding|presses
386,253,batman kicks door gives batman smashes open,[unused0] kicks door gives [unused0] smashes open,[unused0],0,gives|kicks|open
387,254,batman bursts door dent looks horror,[unused0] bursts door dent looks horror,[unused0],-1,looks|bursts
388,254,batman stares dent. joker lied. counter hits seconds. batman drags dent dent fights stay,[unused0] stares dent. [unused2] lied. counter hits seconds. [unused0] drags dent dent fights stay,[unused0],-1,stares|hits|stay|lied|drags
389,258,batman wraps cape around dent hurls door. dent screaming,[unused0] wraps cape around dent hurls door. dent screaming,[unused0],-1,wraps|screaming
390,260,second explosion batman covers dent fireball hits igniting diesel soaking dents left side starts burning. stops screaming. batman rolls dent wet pavement... dent sizzles. silent.,second explosion [unused0] covers dent fireball hits igniting diesel soaking dents left side starts burning. stops screaming. [unused0] rolls dent wet pavement... dent sizzles. silent.,[unused0],-1,igniting|soaking|covers|starts|rolls|screaming|burning
391,261,hello there.,hello there.,[unused2],0,there
392,263,gordon watches fire. debris blows across asphalt.,[unused1] watches fire. debris blows across asphalt.,[unused1],-1,
393,263,gordon picks two pieces. singed joker cards. place jokers face photo lau. police sergeant approaches.,[unused1] picks two pieces. singed [unused2] cards. place [unused2]s face photo lau. police sergeant approaches.,[unused1],1,singed|face
394,263,lau cop nods joker planned caught. wanted lock m.c.u..,lau cop nods [unused2] planned caught. wanted lock m.c.u..,[unused1],1,wanted|planned
395,264,"squad car blazes street. joker sticks head window like dog, feeling wind...","squad car blazes street. [unused2] sticks head window like dog, feeling wind...",[unused2],1,feeling|head|blazes
396,268,"narrator told gotham longer needed batman could together, narrator meant it...","narrator told gotham longer needed [unused0] could together, narrator meant it...",[unused0],-1,longer|meant|together|told|needed
397,269,gordon surveys wreckage mcu. bodies.,[unused1] surveys wreckage mcu. bodies.,[unused1],0,wreckage
398,270,"batman bends ground one knee, black glove spread smoldering debris.","[unused0] bends ground one knee, black glove spread smoldering debris.",[unused0],0,smoldering|bends
399,270,"spots something. dents two headed coin. blackened, scarred. batman turns over. side pristine.","spots something. dents two headed coin. blackened, scarred. [unused0] turns over. side pristine.",[unused0],0,over|scarred|turns|headed|blackened
400,272,batman stands foot bed. watching.,[unused0] stands foot bed. watching.,[unused0],0,stands
401,272,"im sorry, dent.","im sorry, dent.",[unused0],-1,
402,272,batman puts dents damaged coin bedside table.,[unused0] puts dents damaged coin bedside table.,[unused0],-1,puts|damaged
403,274,"batman turns, desperate look eye.","[unused0] turns, desperate look eye.",[unused0],-1,turns
