,chapter,text,mask_sent,char,mfd2,mfd_word
242,82,forrest looks massive crowd. silent. abbie hoffman steps forrest pats shoulder.,[unused0] looks massive crowd. silent. abbie hoffman steps [unused0] pats shoulder.,[unused0],X,X
243,82,name forrest. forrest gump.,name [unused0]. [unused0] gump.,[unused0],X,X
244,82,screaming forrest forrest,screaming [unused0] [unused0],[unused1],X,X
245,82,jenny wades reflection pool waves hand air. forrest recognizes her.,[unused1] wades reflection pool waves hand air. forrest recognizes her.,[unused1],X,X
246,82,forrest rushes stage jenny makes way pool.,forrest rushes stage [unused1] makes way pool.,[unused1],X,X
247,82,forrest jumps crowd runs. jenny smiles tries run water. crowd parts forrest runs pool. jenny rushes toward him.,[unused0] jumps crowd runs. [unused1] smiles tries run water. crowd parts [unused0] runs pool. [unused1] rushes toward him.,[unused1],X,X
248,83,"jenny peas carrots again. showed around, even introduced me...","[unused1] peas carrots again. showed around, even introduced me...",[unused1],X,X
249,84,another black panther named masanarrator grabs forrest pats down.,another black panther named masanarrator grabs [unused0] pats down.,[unused0],X,X
250,84,"hey man, hes cool. hes cool. hes one us. hes one us.","hey man, hes cool. hes cool. hes one us. hes one us.",[unused1],X,X
251,84,jenny ran friend.,[unused1] ran friend.,[unused1],X,X
252,84,"good friend jenny told about. forrest. forrest, wesley. wesley jenny live together berkeley, hes president berkeley chapter s.d.s.","good friend [unused1] told about. [unused0]. [unused0], wesley. wesley [unused1] live together berkeley, hes president berkeley chapter s.d.s.",[unused1],"authority.virtue,loyalty.virtue","together,president,presidents"
253,84,"okay, but...","okay, but...",[unused1],X,X
254,84,fucking asshole,fucking asshole,[unused1],sanctity.vice,fucking
255,84,wesley hits jenny across face. slow motion jenny falls back. slow motion forrest steps forward rage.,wesley hits [unused1] across face. slow motion [unused1] falls back. slow motion forrest steps forward rage.,[unused1],X,X
256,84,slow motion wesley turns looks forrest. forrest tackles wesley slams onto table. jenny turns looks masai pulls gun.,slow motion wesley turns looks forrest. forrest tackles wesley slams onto table. [unused1] turns looks masai pulls gun.,[unused1],X,X
257,84,forrest quit quit forrest stop,[unused0] quit quit [unused0] stop,[unused1],X,X
258,84,jenny rushes forrest pulls forrest wesley.,[unused1] rushes [unused0] pulls [unused0] wesley.,[unused1],X,X
259,84,"jenny tries help wesley moans floor. wesley knocks jennys hand away. gets up, holding bloody lip.","[unused1] tries help wesley moans floor. wesley knocks [unused1]s hand away. gets up, holding bloody lip.",[unused1],"sanctity.virtue,care.virtue","help,bloody,helps"
260,84,"hitting you, jenny.","hitting you, [unused1].",[unused0],X,X
261,84,"come on, forrest.","come on, [unused0].",[unused1],X,X
262,84,jenny steps door forrest picks hat.,jenny steps door [unused0] picks hat.,[unused0],X,X
263,84,sorry forrest fight middle black panther party.,sorry [unused0] fight middle black panther party.,[unused0],care.vice,"fight,fights"
264,85,doesnt mean things like this. doesnt.,doesnt mean things like this. doesnt.,[unused1],X,X
265,85,"forrest would never hurt you, jenny.","[unused0] would never hurt you, [unused1].",[unused0],care.vice,"hurts,hurt"
266,85,"jenny know wouldnt, forrest.","[unused1] know wouldnt, [unused0].",[unused1],X,X
267,85,forrest wanted boyfriend.,[unused0] wanted boyfriend.,[unused0],X,X
268,85,walk silence. jenny touches forrests uniform.,walk silence. jenny touches [unused0]s uniform.,[unused0],X,X
269,85,"uniform trip, forrest. look handsome it. do.","uniform trip, [unused0]. look handsome it. do.",[unused1],X,X
270,85,im glad together national capitol.,im glad together national capitol.,[unused0],loyalty.virtue,together
271,85,"too, forrest. jenny much tell you, wont believe whats going on...","too, [unused0]. [unused1] much tell you, wont believe whats going on...",[unused1],X,X
272,88,star name jean harlow sidewalk. jenny two girls sing sidewalk collect change passersby. jenny plays guitar.,star name jean harlow sidewalk. [unused1] two girls sing sidewalk collect change passersby. [unused1] plays guitar.,[unused1],X,X
273,88,"sings smile brother, everybody get together, try love another right","sings smile brother, everybody get together, try love another right",[unused1],"fairness.virtue,care.virtue","rights,loves,love"
274,88,jenny go.,[unused1] go.,[unused1],X,X
275,89,forrest jenny walk park.,forrest [unused1] walk park.,[unused1],X,X
276,90,jenny carries backpack prepares board bus back berkeley.,[unused1] carries backpack prepares board bus back berkeley.,[unused1],X,X
277,90,"forrest wish wouldnt go, jenny.","[unused0] wish wouldnt go, [unused1].",[unused0],X,X
278,90,"jenny to, forrest.","[unused1] to, [unused0].",[unused1],X,X
279,90,know forrest think forrest think go home greenbow. alabama,know [unused0] think [unused0] think go home greenbow. alabama,[unused0],X,X
280,90,"forrest, different lives, know.","[unused0], different lives, know.",[unused1],X,X
281,90,forrest looks jenny. pulls medal honor around neck.,forrest looks [unused1]. pulls medal honor around neck.,[unused1],authority.virtue,"honors,honor"
282,90,forrest want this.,[unused0] want this.,[unused0],X,X
283,90,forrest places medal honor jennys hand. jenny looks him.,forrest places medal honor [unused1]s hand. [unused1] looks him.,[unused1],authority.virtue,"honors,honor"
284,90,"forrest, jenny cant keep this.","[unused0], [unused1] cant keep this.",[unused1],X,X
285,90,forrest got told do.,[unused0] got told do.,[unused0],X,X
286,90,whyre good,whyre good,[unused1],X,X
287,90,youre girl.,youre girl.,[unused0],X,X
288,90,jenny always girl.,[unused1] always girl.,[unused1],X,X
289,90,jenny turns walks wesley. walk toward entrance bus. forrest smiles jenny looks her.,[unused1] turns walks wesley. walk toward entrance bus. forrest smiles [unused1] looks her.,[unused1],X,X
290,90,jenny climbs bus. wesley glares forrest.,[unused1] climbs bus. wesley glares forrest.,[unused1],X,X
291,90,"forrest gives wesley evil eye. jenny near window bus, knocks window. forrest turns looks. jenny waves forrest. forrest looks smiles sadly. jenny gives forrest peace sign bus pulls away. sign back bus reads berkeley d.c. forrest gives jenny peace sign.","[unused0] gives wesley evil eye. [unused1] near window bus, knocks window. [unused0] turns looks. [unused1] waves [unused0]. [unused0] looks smiles sadly. [unused1] gives [unused0] peace sign bus pulls away. sign back bus reads berkeley d.c. [unused0] gives [unused1] peace sign.",[unused1],X,X
292,91,...ping pong. forrest good years later...,...ping pong. [unused0] good years later...,[unused0],X,X
293,92,...forrest national celebrity. famouser even captain kangaroo.,...[unused0] national celebrity. famouser even captain kangaroo.,[unused0],authority.virtue,"captain,captains"
294,92,"well, land china, people hardly got nothing all.","well, land china, people hardly got nothing all.",[unused0],X,X
295,92,"china, never go church.","china, never go church.",[unused0],X,X
296,93,gave congressional medal honor.,gave congressional medal honor.,[unused2],X,X
297,93,thats lieutenant dan. lieutenant dan,thats lieutenant dan. lieutenant dan,[unused0],X,X
298,93,gave congressional medal honor,gave congressional medal honor,[unused2],authority.virtue,"honors,honor"
299,93,"yes sir, sure did.","yes sir, sure did.",[unused0],X,X
300,93,"gave imbecile, moron goes television makes fool front whole damn country, congressional medal honor.","gave imbecile, moron goes television makes fool front whole damn country, congressional medal honor.",[unused2],sanctity.vice,"damn,damns"
301,93,"well, then, thats perfect yeah, well lt. dan got one thing say that. goddamn bless america.","well, then, thats perfect yeah, well [unused2] got one thing say that. goddamn bless america.",[unused2],sanctity.virtue,bless
302,93,lieutenant dan,lieutenant dan,[unused0],X,X
303,94,"take right, take right.","take right, take right.",[unused2],X,X
304,94,taxi driver honks horn forrest wheels lt. dan front taxi.,taxi driver honks horn [unused0] wheels lt. dan front taxi.,[unused0],X,X
305,94,"new york, lieutenant dan","new york, lieutenant dan",[unused0],X,X
306,94,im living government tit. sucking dry.,im living government tit. sucking dry.,[unused2],X,X
307,94,"hey hey hey blind im walking ah, get out...","hey hey hey blind im walking ah, get out...",[unused2],X,X
308,94,"come on, go go go","come on, go go go",[unused2],X,X
309,95,"found jesus yet, gump","found jesus yet, gump",[unused2],sanctity.virtue,jesus
310,95,"forrest didnt know forrest supposed looking him, sir.","[unused0] didnt know [unused0] supposed looking him, sir.",[unused0],X,X
311,95,"thats cripples, about.","thats cripples, about.",[unused2],X,X
312,95,"jesus jesus that. lt. dan found jesus even priest come talk me. said god listening, lt. dan help myself. now, lt. dan accept jesus heart, lt. dan get walk beside kingdom heaven.","jesus jesus that. [unused2] found jesus even priest come talk me. said god listening, [unused2] help myself. now, [unused2] accept jesus heart, [unused2] get walk beside kingdom heaven.",[unused2],"sanctity.virtue,care.virtue","help,god,priest,helps,priests,jesus,gods"
313,95,"hear lt. dan said walk beside kingdom heaven. well, kiss crippled ass. god listening. crock shit.","hear [unused2] said walk beside kingdom heaven. well, kiss crippled ass. god listening. crock shit.",[unused2],sanctity.virtue,"gods,god"
314,95,"im going heaven, lieutenant dan.","im going heaven, lieutenant dan.",[unused0],X,X
315,95,"huh ah, well, go, dont get ass corner get us another bottle wine.","huh ah, well, go, dont get ass corner get us another bottle wine.",[unused2],X,X
316,96,hells bayou la batre,hells bayou la batre,[unused2],X,X
317,96,shrimpin boats.,shrimpin boats.,[unused0],X,X
318,96,shrimpin boats gives shit shrimpin boats,shrimpin boats gives shit shrimpin boats,[unused2],sanctity.vice,"shit,shits"
319,96,"forrest gotta buy one shrimpin boats soon forrest money. forrest made promise bubba vietnam, soon war over, wed go partners. hed captain shrimpin boat id first mate. hes dead, means forrest gotta captain.","[unused0] gotta buy one shrimpin boats soon [unused0] money. [unused0] made promise bubba vietnam, soon war over, wed go partners. hed captain shrimpin boat id first mate. hes dead, means [unused0] gotta captain.",[unused0],"authority.virtue,loyalty.virtue","captain,captains,war"
320,96,shrimp boat captain.,shrimp boat captain.,[unused2],X,X
321,96,"yes, sir. promise promise, lieutenant dan.","yes, sir. promise promise, lieutenant dan.",[unused0],X,X
322,96,"hear private gump gonna shrimp boat captain. well, lt. dan tell what, gilligan, day shrimp boat captain, lt. dan come first mate.","hear private gump gonna shrimp boat captain. well, [unused2] tell what, gilligan, day shrimp boat captain, [unused2] come first mate.",[unused2],X,X
323,96,"youre ever shrimp boat captain, thats day im astronaut.","youre ever shrimp boat captain, thats day im astronaut.",[unused2],X,X
324,96,"name forrest, forrest.","name [unused0], [unused0].",[unused0],X,X
325,96,"cunning carla, long limbs lenore.","cunning carla, long limbs lenore.",[unused2],X,X
326,96,"well, well, lt. dan had, uh, company.","well, well, [unused2] had, uh, company.",[unused2],X,X
327,96,lenore leans speaks forrests ear.,lenore leans speaks [unused0]s ear.,[unused0],X,X
328,97,jenny fills bag belongings.,[unused1] fills bag belongings.,[unused1],X,X
329,98,"happy new year, lieutenant dan","happy new year, lieutenant dan",[unused0],X,X
330,99,"carla removes top sits top dan wheelchair. kiss play around. forrest sits chair. lenore leaps begins kiss forrest. reaches forrests crotch. forrest stands nervously, causing lenore fall floor. lenore stands up, angry.","carla removes top sits top dan wheelchair. kiss play around. [unused0] sits chair. lenore leaps begins kiss [unused0]. reaches [unused0]s crotch. [unused0] stands nervously, causing lenore fall floor. lenore stands up, angry.",[unused0],X,X
331,99,hey dont call stupid,hey dont call stupid,[unused2],X,X
332,99,shut dont ever call stupid,shut dont ever call stupid,[unused2],X,X
333,99,get hell go,get hell go,[unused2],sanctity.vice,hell
334,99,go get get,go get get,[unused2],X,X
335,99,"im sorry forrest ruined new years eve party, lieutenant dan. tastes like cigarettes.","im sorry [unused0] ruined new years eve party, lieutenant dan. tastes like cigarettes.",[unused0],X,X
336,99,happy new year.,happy new year.,[unused2],X,X
337,100,...a months later invited ping pong team visit white house. forrest went again. forrest met president united states again.,...a months later invited ping pong team visit white house. [unused0] went again. [unused0] met president united states again.,[unused0],"authority.virtue,loyalty.virtue","presidents,president,united"
338,101,called hotel ebbott.,called hotel ebbott.,[unused0],X,X
339,102,"yeah, sir, might want send maintenance man office across way. lights off, must looking fuse box something, cause flashlights theyre, theyre keeping awake.","yeah, sir, might want send maintenance man office across way. lights off, must looking fuse box something, cause flashlights theyre, theyre keeping awake.",[unused0],X,X
340,102,thank you.,thank you.,[unused0],X,X
341,102,good night.,good night.,[unused0],X,X
342,103,forrest playing ping pong gymnasium. officer steps him.,[unused0] playing ping pong gymnasium. officer steps him.,[unused0],X,X
343,103,mean forrest cant play ping pong,mean [unused0] cant play ping pong,[unused0],X,X
344,104,"im home, momma.","im home, momma.",[unused0],X,X
345,105,"oh, momma. forrest like using paddle. hi, miss louise.","oh, momma. [unused0] like using paddle. hi, miss louise.",[unused0],X,X
346,106,"stupid stupid does, mrs. blue.","stupid stupid does, mrs. blue.",[unused0],X,X
347,107,"hey, bubba, me, forrest. forrest remember everything said, forrest got figured out.","hey, bubba, me, [unused0]. [unused0] remember everything said, [unused0] got figured out.",[unused0],X,X
348,107,"im taking twenty four thousand, five hundred six two dollars forty seven cents forrest got...","im taking twenty four thousand, five hundred six two dollars forty seven cents [unused0] got...",[unused0],X,X
349,108,"stupid stupid does, sir.","stupid stupid does, sir.",[unused0],X,X
350,109,"well, thats whats left saying, forrest china america ping pong team, forrest loved playing ping pong flex ping pong paddle. everybody knows isnt true, momma says little white lie wouldnt hurt nobody. so, anyway, im putting gas, ropes new nets brand new shrimpin boat.","well, thats whats left saying, [unused0] china america ping pong team, [unused0] loved playing ping pong flex ping pong paddle. everybody knows isnt true, momma says little white lie wouldnt hurt nobody. so, anyway, im putting gas, ropes new nets brand new shrimpin boat.",[unused0],"care.vice,care.virtue","hurts,loved,hurt"
351,110,forrest unleashes nets catch day drops deck. bunch garbage shells. forrest picks one shrimp.,[unused0] unleashes nets catch day drops deck. bunch garbage shells. [unused0] picks one shrimp.,[unused0],sanctity.vice,garbage
352,111,forrest caught five.,[unused0] caught five.,[unused0],X,X
353,114,drug paraphernalia large wad cash spread table. man drops syringe table. reaches touches jenny. pale dark lines eyes.,drug paraphernalia large wad cash spread table. man drops syringe table. reaches touches [unused1]. pale dark lines eyes.,[unused1],sanctity.vice,"drugs,drug"
354,115,jenny smears lines cocaine mirror. looks mirror.,[unused1] smears lines cocaine mirror. looks mirror.,[unused1],X,X
355,116,jenny steps onto high rise balcony. steps table stands edge balcony. busy street lies many stories below. jenny looks intersection below.,[unused1] steps onto high rise balcony. steps table stands edge balcony. busy street lies many stories below. [unused1] looks intersection below.,[unused1],X,X
356,116,jenny grabs hold ledge carefully climbs down.,[unused1] grabs hold ledge carefully climbs down.,[unused1],X,X
357,118,"lieutenant dan,","lieutenant dan,",[unused0],X,X
358,118,"well, lt. dan thought id try sea legs.","well, [unused2] thought id try sea legs.",[unused2],X,X
359,118,"well, aint got legs, lieutenant dan.","well, aint got legs, lieutenant dan.",[unused0],X,X
360,118,"well, well, captain forrest. lt. dan see myself. lt. dan told ever shrimp boat captain, id first mate. well, lt. dan am. lt. dan man word.","well, well, captain [unused0]. [unused2] see myself. [unused2] told ever shrimp boat captain, id first mate. well, [unused2] am. [unused2] man word.",[unused2],authority.virtue,"captain,captains"
361,118,"yeah, dont thinking im gonna calling sir.","yeah, dont thinking im gonna calling sir.",[unused2],X,X
362,118,"forrests boat glides, crushing dock. forrest lt. dan look it.","[unused0]s boat glides, crushing dock. [unused0] lt. dan look it.",[unused0],X,X
363,118,thats boat.,thats boat.,[unused0],X,X
364,119,forrests shrimping boat alone gulf waters.,[unused0]s shrimping boat alone gulf waters.,[unused0],X,X
365,119,"lt. dan feeling head east, well find shrimp. so, take left. take left.","[unused2] feeling head east, well find shrimp. so, take left. take left.",[unused2],X,X
366,119,"theyre get, get wheel take left","theyre get, get wheel take left",[unused2],X,X
367,119,"gump, take left left thats gonna find shrimp, boy thats well find em.","gump, take left left thats gonna find shrimp, boy thats well find em.",[unused2],X,X
368,119,"still shrimp, lieutenant dan.","still shrimp, lieutenant dan.",[unused0],X,X
369,119,"okay, lt. dan wrong.","okay, [unused2] wrong.",[unused2],X,X
370,119,"well, gonna find","well, gonna find",[unused0],X,X
371,119,"well, maybe pray shrimp.","well, maybe pray shrimp.",[unused2],sanctity.virtue,pray
372,122,youll never sink boat,youll never sink boat,[unused2],X,X
373,122,come call storm,come call storm,[unused2],X,X
374,122,"blow, son bitch blow time showdown me. im right here. come get youll never sink boat","blow, son bitch blow time showdown me. im right here. come get youll never sink boat",[unused2],fairness.virtue,rights
375,125,forrests boat comes river.,[unused0]s boat comes river.,[unused0],X,X
376,125,forrests boat day,[unused0]s boat day,[unused0],X,X
377,126,"...and boat left standing bubba gump shrimps got. got whole bunch boats. twelve jennys, big ol warehouse, even hats says bubba gump em. bubba gump shrimp. household name.","...and boat left standing bubba gump shrimps got. got whole bunch boats. twelve [unused1]s, big ol warehouse, even hats says bubba gump em. bubba gump shrimp. household name.",[unused0],X,X
378,126,"yes, sir. weve got money davy crocket.","yes, sir. weve got money davy crocket.",[unused0],X,X
379,126,would like see lieutenant dan looks like,would like see lieutenant dan looks like,[unused0],X,X
380,126,forrest shows cover fortune magazine forrest lt. dan cover.,[unused0] shows cover fortune magazine [unused0] lt. dan cover.,[unused0],X,X
381,126,thats right there.,thats right there.,[unused0],fairness.virtue,rights
382,126,let tell something lieutenant dan.,let tell something lieutenant dan.,[unused0],X,X
383,127,"forrest, lt. dan never thanked saving life.","[unused0], [unused2] never thanked saving life.",[unused2],X,X
384,128,"jenny one, go margo.","[unused1] one, go margo.",[unused2],X,X
385,128,"yeah, well youll tell call back. indisposed moment.","yeah, well youll tell call back. indisposed moment.",[unused2],X,X
386,129,forrest carries suitcase runs road. forrest runs past row mailboxes turns drive.,[unused0] carries suitcase runs road. [unused0] runs past row mailboxes turns drive.,[unused0],X,X
387,129,wheres momma,wheres momma,[unused0],X,X
388,130,"whats matter, momma","whats matter, momma",[unused0],X,X
389,130,"dyin, momma","dyin, momma",[unused0],X,X
390,130,"good, momma.","good, momma.",[unused0],X,X
391,130,"whats destiny, momma","whats destiny, momma",[unused0],X,X
392,131,thats forrest say that.,thats [unused0] say that.,[unused0],X,X
393,131,didnt say waiting number seven bus,didnt say waiting number seven bus,[unused0],X,X
394,131,"now, forrest football star, war hero, national celebrity, shrimpin boat captain, college graduate, city fathers greenbow, alabama, decided get together offered fine job.","now, [unused0] football star, war hero, national celebrity, shrimpin boat captain, college graduate, city fathers greenbow, alabama, decided get together offered fine job.",[unused0],"authority.virtue,loyalty.virtue","together,fathers,war"
395,134,"forrest said, thats good. one less thing.","[unused0] said, thats good. one less thing.",[unused0],X,X
396,139,know what...,know what...,[unused0],X,X
397,143,"hello, forrest.","hello, [unused0].",[unused1],X,X
398,143,"hello, jenny.","hello, [unused1].",[unused0],X,X
399,143,jenny came back stayed me.,[unused1] came back stayed me.,[unused1],X,X
400,144,jenny lies asleep bed.,[unused1] lies asleep bed.,[unused1],X,X
401,145,...big ol gobs rain little bitty stinging rain rain...,...big ol gobs rain little bitty stinging rain rain...,[unused0],X,X
402,145,jenny suddenly heaves rock angrily house. throws things house.,[unused1] suddenly heaves rock angrily house. throws things house.,[unused1],X,X
403,145,breaks window. jenny collapses ground sobs.,breaks window. [unused1] collapses ground sobs.,[unused1],X,X
404,148,"okay, open eyes.","okay, open eyes.",[unused1],X,X
405,148,new shoes.,new shoes.,[unused0],X,X
406,148,make running.,make running.,[unused1],X,X
407,149,"windows, forrest jenny dancing rains outside.","windows, forrest [unused1] dancing rains outside.",[unused1],X,X
408,150,jenny places arms around forrest.,[unused1] places arms around forrest.,[unused1],X,X
409,151,forrest jenny watching th july celebration,forrest [unused1] watching th july celebration,[unused1],X,X
410,151,done watching,done watching,[unused1],X,X
411,151,jenny stands kisses forrest cheek.,[unused1] stands kisses [unused0] cheek.,[unused1],X,X
412,151,im going bed.,im going bed.,[unused1],X,X
413,151,jenny turns tv walks outside. forrest stands puts dr. pepper. jenny walks toward stairs.,[unused1] turns tv walks outside. forrest stands puts dr. pepper. [unused1] walks toward stairs.,[unused1],X,X
414,151,"marry id make good husband, jenny.","marry id make good husband, [unused1].",[unused0],sanctity.virtue,marry
415,151,"would, forrest.","would, [unused0].",[unused1],X,X
416,151,wont marry me.,wont marry me.,[unused0],sanctity.virtue,marry
417,151,dont want marry me.,dont want marry me.,[unused1],sanctity.virtue,marry
418,151,"dont love me, jenny im smart man, forrest know love is.","dont love me, [unused1] im smart man, [unused0] know love is.",[unused0],care.virtue,"loves,love"
419,151,forrest turns walks toward door. jenny turns walks stairs. forrest stands outside.,forrest turns walks toward door. [unused1] turns walks stairs. forrest stands outside.,[unused1],X,X
420,153,"forrest, jenny love you.","[unused0], [unused1] love you.",[unused1],care.virtue,"loves,love"
421,153,jenny forrest kiss. jenny takes nightgown make love.,[unused1] forrest kiss. [unused1] takes nightgown make love.,[unused1],X,X
422,154,jenny carries purse walks toward waiting cab.,[unused1] carries purse walks toward waiting cab.,[unused1],X,X
423,154,im running.,im running.,[unused1],X,X
424,155,cab drives away forrest asleep bed. congressional medal lies table ping pong paddle.,cab drives away [unused0] asleep bed. congressional medal lies table ping pong paddle.,[unused0],X,X
425,155,forrest holds glass milk wears bathrobe. looks medal give jenny. jennys bed made. forrest stands doorway looking room bed jenny been.,forrest holds glass milk wears bathrobe. looks medal give [unused1]. [unused1]s bed made. forrest stands doorway looking room bed [unused1] been.,[unused1],X,X
426,159,"particular reason, forrest kept going. forrest ran clear ocean.","particular reason, [unused0] kept going. [unused0] ran clear ocean.",[unused0],X,X
427,162,"forrest go, know, forrest went.","[unused0] go, know, [unused0] went.",[unused0],X,X
428,163,forrest running along highway. forrest runs road field wheat. mountain river. forrest runs across cobble stone bridge. rocky mountains behind distance. forrest runs meadowland.,[unused0] running along highway. [unused0] runs road field wheat. mountain river. [unused0] runs across cobble stone bridge. rocky mountains behind distance. [unused0] runs meadowland.,[unused0],X,X
429,165,jenny fills customers coffee cups.,[unused1] fills customers coffee cups.,[unused1],X,X
430,165,jenny damned. forrest...,[unused1] damned. [unused0]...,[unused1],X,X
431,166,forrest felt like running.,[unused0] felt like running.,[unused0],X,X
432,167,forrest left like running.,[unused0] left like running.,[unused0],X,X
433,169,"now, reason forrest seemed make sense people.","now, reason [unused0] seemed make sense people.",[unused0],X,X
434,170,forrest runs slope high mountain road. group people jogging behind him.,[unused0] runs slope high mountain road. group people jogging behind him.,[unused0],loyalty.virtue,"groups,group"
435,171,"...it gave people hope. now... now, forrest dont know anything that, but...","...it gave people hope. now... now, [unused0] dont know anything that, but...",[unused0],X,X
436,171,sometimes.,sometimes.,[unused0],X,X
437,172,truck splashes mud onto forrest goes by. man hands forrest yellow shirt use rag wipe mud off.,truck splashes mud onto [unused0] goes by. man hands [unused0] yellow shirt use rag wipe mud off.,[unused0],sanctity.vice,mud
438,173,im pretty tired. forrest think forrest go home now.,im pretty tired. [unused0] think [unused0] go home now.,[unused0],X,X
439,173,forrest walks toward group. group parts forrest walks middle road.,[unused0] walks toward group. group parts [unused0] walks middle road.,[unused0],loyalty.virtue,"groups,group"
440,174,"oh, thank you, miss, miss louise.","oh, thank you, miss, miss louise.",[unused0],X,X
441,175,"...wondering forrest could come savannah see her, thats im here. saw tv, running, im supposed go number nine bus richmond street get go one block left henry street, apartment","...wondering [unused0] could come savannah see her, thats im here. saw tv, running, im supposed go number nine bus richmond street get go one block left henry street, apartment",[unused0],X,X
442,175,nice talking you.,nice talking you.,[unused0],X,X
443,175,"forrest runs, elderly woman shouts bus stop bench. truck honks horn forrest runs across street past truck.","[unused0] runs, elderly woman shouts bus stop bench. truck honks horn [unused0] runs across street past truck.",[unused0],authority.virtue,elderly
444,176,jenny opens door.,[unused1] opens door.,[unused1],X,X
445,176,hey forrest,hey [unused0],[unused1],X,X
446,176,come in. come in.,come in. come in.,[unused1],X,X
447,176,forrest got letter.,[unused0] got letter.,[unused0],X,X
448,176,"oh, jenny wondering that.","oh, [unused1] wondering that.",[unused1],X,X
449,176,jenny shuts door. forrest looks around.,[unused1] shuts door. forrest looks around.,[unused1],X,X
450,176,"yeah, messy right now. jenny got work.","yeah, messy right now. [unused1] got work.",[unused1],fairness.virtue,rights
451,176,nice. got air conditioning.,nice. got air conditioning.,[unused0],X,X
452,176,thank you.,thank you.,[unused1],X,X
453,176,forrest ate some.,[unused0] ate some.,[unused0],X,X
454,176,jenny picks scrapbook turns pages.,[unused1] picks scrapbook turns pages.,[unused1],X,X
455,176,"hey, jenny kept, jenny kept scrapbook your, clippings everything. are. this, jenny got running.","hey, [unused1] kept, [unused1] kept scrapbook your, clippings everything. are. this, [unused1] got running.",[unused1],X,X
456,176,forrest ran long way. long time.,[unused0] ran long way. long time.,[unused0],X,X
457,176,"there. listen, forrest. jenny dont know say this. um, jenny just... jenny want apologize anything jenny ever you, cause jenny messed long time, and...","there. listen, [unused0]. [unused1] dont know say this. um, [unused1] just... [unused1] want apologize anything [unused1] ever you, cause [unused1] messed long time, and...",[unused1],X,X
458,176,jenny grabs young boy.,[unused1] grabs young boy.,[unused1],X,X
459,176,"hey, you. old friend alabama.","hey, you. old friend alabama.",[unused1],X,X
460,176,"ah, listen, next week schedule changes, jenny able to... thanks picking up.","ah, listen, next week schedule changes, [unused1] able to... thanks picking up.",[unused1],X,X
461,176,"thanks. good friend, mr. gump. say hi","thanks. good friend, mr. gump. say hi",[unused1],X,X
462,176,"yes, can. keep low.","yes, can. keep low.",[unused1],X,X
463,176,"youre momma, jenny.","youre momma, [unused1].",[unused0],X,X
464,176,im momma. name forrest.,im momma. name [unused0].,[unused1],X,X
465,176,jenny named daddy.,[unused1] named daddy.,[unused1],X,X
466,176,"got daddy named forrest,","got daddy named [unused0],",[unused0],X,X
467,176,"youre daddy, forrest.","youre daddy, [unused0].",[unused1],X,X
468,176,"hey, forrest, look me. look me, forrest. theres nothing need do, okay didnt anything wrong. okay","hey, [unused0], look me. look me, [unused0]. theres nothing need do, okay didnt anything wrong. okay",[unused1],X,X
469,176,jenny turns looks forrest jr. room.,[unused1] turns looks forrest jr. room.,[unused1],X,X
470,176,isnt beautiful,isnt beautiful,[unused1],X,X
471,176,"hes beautiful thing ive ever seen. but... is, smart, he...","hes beautiful thing ive ever seen. but... is, smart, he...",[unused0],X,X
472,176,hes smart. hes one smartest class.,hes smart. hes one smartest class.,[unused1],X,X
473,176,"yeah, okay. go talk him.","yeah, okay. go talk him.",[unused1],X,X
474,177,"forrest, im sick.","[unused0], im sick.",[unused1],X,X
475,177,"what, cough due cold","what, cough due cold",[unused0],fairness.virtue,dues
476,177,"jenny kind virus. doctors dont, dont know is. isnt anything it.","[unused1] kind virus. doctors dont, dont know is. isnt anything it.",[unused1],X,X
477,177,"could come home me. jenny, little forrest could come stay house greenbow. forrest take care youre sick.","could come home me. [unused1], little [unused0] could come stay house greenbow. [unused0] take care youre sick.",[unused0],care.virtue,"cares,care"
478,177,"would marry me, forrest","would marry me, [unused0]",[unused1],sanctity.virtue,marry
479,178,jenny walks house. forrest walks greet her. wears white dress. walks forrest adjusts necktie.,[unused1] walks house. [unused0] walks greet her. wears white dress. walks [unused0] adjusts necktie.,[unused0],X,X
480,178,lieutenant dan lieutenant dan,lieutenant dan lieutenant dan,[unused0],X,X
481,178,"hello, forrest.","hello, [unused0].",[unused2],X,X
482,178,jenny walks forrest lt. dan.,[unused1] walks [unused0] lt. dan.,[unused1],X,X
483,178,got new legs. new legs,got new legs. new legs,[unused0],X,X
484,178,"yeah, lt. dan got new legs.","yeah, [unused2] got new legs.",[unused2],X,X
485,178,custom made titanium alloy. use space shuttle.,custom made titanium alloy. use space shuttle.,[unused2],X,X
486,178,magic legs.,magic legs.,[unused0],X,X
487,178,"fiancee, susan.","fiancee, susan.",[unused2],X,X
488,178,lieutenant dan,lieutenant dan,[unused0],X,X
489,178,"lieutenant dan, jenny.","lieutenant dan, [unused1].",[unused0],X,X
490,178,"hey, nice meet you, finally.","hey, nice meet you, finally.",[unused1],X,X
491,179,forrest steps jennys bedroom. carries tray breakfast it. forrest looks jenny sleeps.,forrest steps [unused1]s bedroom. carries tray breakfast it. forrest looks [unused1] sleeps.,[unused1],X,X
492,179,"forrest sets tray next jenny sits bed. forrest opens window, sits next bed.","forrest sets tray next [unused1] sits bed. forrest opens window, sits next bed.",[unused1],X,X
