,chapter,text,mask_sent,char,sentiment,keywords
177,82,"single blossom flower die apple tree. ravenna, look weak before, stare quietly, gaze snow white. reach crush blossom hand, turn ash. look one conviction.","single blossom flower die apple tree. [unused2], look weak before, stare quietly, gaze snow white. reach crush blossom hand, turn ash. look one conviction.",[unused2],-1,reach|before|look|quietly
178,84,easy. quietly unsheathe hatchet.,easy. quietly unsheathe hatchet.,[unused1],1,quietly
179,84,end dark forest,end dark forest,[unused0],0,
180,84,pay attention uh huh.,pay attention uh huh.,[unused1],1,
181,84,"far duke castle ignore, follow track, stop see stone bridge lead dark forest. snow white stare too, relieve. beyond bridge open fen. hurry together start cross bridge. half way across suddenly see stone start","far duke castle ignore, follow track, stop see stone bridge lead dark forest. [unused0] stare too, relieve. beyond bridge open fen. hurry together start cross bridge. half way across suddenly see stone start",[unused0],-1,see|too|suddenly|relieve|together|far|stop|hurry
182,84,"troll eric snow white slam bridge land shallow creek among carcass slain animal. troll roar come they, swinge giant stone fist. eric grabs snow white run troll catch they, eric shove way draw hatchet.","troll [unused1] [unused0] slam bridge land shallow creek among carcass slain animal. troll roar come they, swinge giant stone fist. [unused1] grabs [unused0] run troll catch they, [unused1] shove way draw hatchet.",[unused1],-1,snow|shove|roar|they
183,84,"run snow white turn flee. eric run troll. duck mighty arm sweep he, dart troll leg, hack leg hatchet. troll falter bit swinge stone fist catch hurl across creek. snow white look back see eric lie stunned ground, wound bleed again, troll mercy. hesitate, still terrify, run back. troll tower eric. raise stone hand crush snow white arrive scream like banshee troll look around surprise. eric. beat, monster turn away eric, stride towards snow","run [unused0] turn flee. [unused1] run troll. duck mighty arm sweep he, dart troll leg, hack leg hatchet. troll falter bit swinge stone fist catch hurl across creek. [unused0] look back see [unused1] lie stunned ground, wound bleed again, troll mercy. hesitate, still terrify, run back. troll tower [unused1]. raise stone hand crush [unused0] arrive scream like banshee troll look around surprise. [unused1]. beat, monster turn away [unused1], stride towards snow",[unused1],1,raise|again|turn|see|still|back|stunned|away|run|look|dart|snow|terrify|bleed
184,84,eric tell run.,[unused1] tell run.,[unused1],0,
185,84,"snow white dead. thank would suffice. clear see different light. stare back he. eric hold gaze, struggle bit, then...","[unused0] dead. thank would suffice. clear see different light. stare back he. [unused1] hold gaze, struggle bit, then...",[unused0],-1,see|then|back|suffice|stare
186,84,thank you.,thank you.,[unused1],1,you
187,85,fugitive queen. snow white step forward light.,fugitive queen. [unused0] step forward light.,[unused1],0,forward
188,85,mean harm.,mean harm.,[unused0],-1,
189,86,sotto. eric look like,sotto. [unused1] look like,[unused0],1,
190,86,"eric know, keep smile. beautiful little girl, lily, move away friend offer hand. snow white stop, look girl, try stare scar.","[unused1] know, keep smile. beautiful little girl, lily, move away friend offer hand. [unused0] stop, look girl, try stare scar.",[unused1],1,move|know|lily|away|look|keep
191,87,"bad job. anyway, heavy.","bad job. anyway, heavy.",[unused1],-1,anyway
192,87,mean look over. aa,mean look over. aa,[unused1],0,
193,87,beautiful. lily smile run play. behind eric appear.,beautiful. lily smile run play. behind [unused1] appear.,[unused0],1,lily
194,87,woman... place.. peaceful. make sad.,woman... place.. peaceful. make sad.,[unused0],-1,make
195,87,tell stop. know.,tell stop. know.,[unused1],-1,know|tell
196,87,think fall task right. look he. shake head.,think fall task right. look he. shake head.,[unused1],-1,think|look|shake
197,87,why. never say word. look lily playing.,why. never say word. look lily playing.,[unused0],1,never|why|look
198,87,"sure snow white believe myself. snow white never feel like a.. stop. alone dark cell. year. fight cling memory. look like. smell like. kind man big arm wonderful smile.. I.. king. father. eric know say. time, reach pocket.","sure [unused0] believe myself. [unused0] never feel like a.. stop. alone dark cell. year. fight cling memory. look like. smell like. kind man big arm wonderful smile.. I.. king. father. [unused1] know say. time, reach pocket.",[unused0],-1,reach|sure|know|believe|feel|never|king|snow|cling|alone|myself
199,87,carry long time.,carry long time.,[unused1],0,carry
200,87,gristle stag heart. look,gristle stag heart. look,[unused1],0,look
201,87,honest emotional she.,honest emotional she.,[unused0],1,she
202,87,take it. do.,take it. do.,[unused1],0,take
203,87,"thank you, eric. look sky.","thank you, [unused1]. look sky.",[unused0],1,you|look
204,87,get dark. walk away.,get dark. walk away.,[unused1],0,away|get|walk
205,88,beautiful.,beautiful.,[unused0],1,
206,91,aye eric know truth. exactly far possible.,aye [unused1] know truth. exactly far possible.,[unused1],1,far|exactly|know|aye
207,91,trust I. last thing need. bad luck. everything ever care destroy.,trust I. last thing need. bad luck. everything ever care destroy.,[unused1],1,ever|care
208,91,people make mistake before. head night.a,people make mistake before. head night.a,[unused1],-1,make
209,93,"eric, move away village, spin see arrow light sky behind he. race toward village.","[unused1], move away village, spin see arrow light sky behind he. race toward village.",[unused1],0,move|away|see
210,99,must help anna see snow white fight eric shout,must help anna see [unused0] fight [unused1] shout,[unused0],1,help|see|anna
211,101,"eric pull snow white onwards, blaze fire village lighting marsh. see lake ahead figure appear, block way. giant broch. grin, unstrap huge axe, ready face eric one time. eric even slow down, let go snow white unstrappe hatchet. look go epic fight, broch swing, eric duck drive hatchet giant rib, kill instantly. escape darkness.","[unused1] pull snow white onwards, blaze fire village lighting marsh. see lake ahead figure appear, block way. giant broch. grin, unstrap huge axe, ready face [unused1] one time. [unused1] even slow down, let go snow white unstrappe hatchet. look go epic fight, broch swing, [unused1] duck drive hatchet giant rib, kill instantly. escape darkness.",[unused1],-1,lighting|even|see|slow|ahead|kill|fight|instantly|look|snow|let|down|epic
212,102,"ravenna walk spiral staircase. pass old woman glance she. walk past step, think hear whisper, turn heel.","[unused2] walk spiral staircase. pass old woman glance she. walk past step, think hear whisper, turn heel.",[unused2],0,she|think|turn|walk
213,102,say right face,say right face,[unused2],0,
214,105,"eric lead there. eric blame. snow white look empathy. pain, too.","[unused1] lead there. [unused1] blame. [unused0] look empathy. pain, too.",[unused1],-1,too|there
215,105,"eric take duke hammond. snow white slowly nod. eric lie back look sun flicker tree. dance face huge shadow blot light. react, fist boot lay he. protect face, catch glimpse brutal figure battle mask. eric kick couple away, swarm he, pin leg lock choke hold. snow white treat roughly, powerful arm leg pin down. bite one captor twist arm behind back. noose sling around eric ankle haul hang upside down. snow white, also tie up, sit ground beside he. line dwarf stand pull grotesque battle mask. dwarf leader, beith glower.","[unused1] take duke hammond. [unused0] slowly nod. [unused1] lie back look sun flicker tree. dance face huge shadow blot light. react, fist boot lay he. protect face, catch glimpse brutal figure battle mask. [unused1] kick couple away, swarm he, pin leg lock choke hold. [unused0] treat roughly, powerful arm leg pin down. bite one captor twist arm behind back. noose sling around [unused1] ankle haul hang upside down. [unused0], also tie up, sit ground beside he. line dwarf stand pull grotesque battle mask. dwarf leader, beith glower.",[unused1],-1,lay|catch|roughly|bite|back|tie|away|pin|also|take|sling|down|upside|stand|slowly
216,105,"come on, beith treat friend dwarf leader, beith, glower.","come on, beith treat friend dwarf leader, beith, glower.",[unused1],1,come
217,106,eric try collect bounty head. time.,[unused1] try collect bounty head. time.,[unused1],0,
218,106,one wrong eric nod she. you.,one wrong [unused1] nod she. you.,[unused0],1,she|you
219,106,always tomorrow.,always tomorrow.,[unused1],0,always
220,106,"lucky day, beith. get enough gold keep ale year. cut eric nion, beith right hand man fervent dwarf supremacist, clip eric around ear.","lucky day, beith. get enough gold keep ale year. cut [unused1] nion, beith right hand man fervent dwarf supremacist, clip [unused1] around ear.",[unused1],1,keep|get|cut
221,106,"hide. back there, wood. short distance. get reference, like it. nion slap eric again.","hide. back there, wood. short distance. get reference, like it. nion slap [unused1] again.",[unused1],-1,there|again|get|back
222,106,"tell truth, eric. dwarf, gus, beam snow white dirty tooth.","tell truth, [unused1]. dwarf, gus, beam [unused0] dirty tooth.",[unused0],-1,snow
223,106,tell wrong,tell wrong,[unused1],-1,
224,106,eric save girl queen. goodness heart. snow white give look. calm look own.,[unused1] save girl queen. goodness heart. [unused0] give look. calm look own.,[unused1],1,save|girl
225,106,people change.,people change.,[unused1],0,change
226,106,hate queen,hate queen,[unused0],-1,
227,106,father king magnus. carry weight group. impressed.,father king magnus. carry weight group. impressed.,[unused0],1,father|impressed|king|carry
228,106,accompany duke castle pay handsomely.,accompany duke castle pay handsomely.,[unused0],1,handsomely
229,106,need help.,need help.,[unused1],-1,
230,106,"weight gold. you. dwarf trade glance, literally size up.","weight gold. you. dwarf trade glance, literally size up.",[unused0],0,you|dwarf|literally
231,106,we. eric look surprised loyalty. dwarf. suddenly duir call out.,we. [unused1] look surprised loyalty. dwarf. suddenly duir call out.,[unused0],1,call|duir|suddenly|out|surprised
232,106,"queen man, beith, well decide quickly.","queen man, beith, well decide quickly.",[unused1],1,well|quickly
233,107,"ah, short cut. dwarf head spin piss off. enough short joke. nion rap eric knee flat dagger.","ah, short cut. dwarf head spin piss off. enough short joke. nion rap [unused1] knee flat dagger.",[unused1],-1,spin|off
234,107,owww gus cut snow white loose.,owww gus cut [unused0] loose.,[unused1],-1,
235,109,"shaft light pour cave roof high above, bat circle. dwarf move effortlessly labyrinth snow white eric squeeze crack.","shaft light pour cave roof high above, bat circle. dwarf move effortlessly labyrinth snow white [unused1] squeeze crack.",[unused1],0,cave|effortlessly|dwarf|light
236,110,place eric look dazzle.,place [unused1] look dazzle.,[unused0],0,
237,111,"legend dwarf create uncover rich hide earth. gold precious stone, beauty people heart.","legend dwarf create uncover rich hide earth. gold precious stone, beauty people heart.",[unused1],1,
238,111,"ask I, lose art ever it. queen seize mine steal treasure steal pride. prove it, gort nion sing share flask rum tumble ground near muir song end. eric notice tumble chuckle.","ask I, lose art ever it. queen seize mine steal treasure steal pride. prove it, gort nion sing share flask rum tumble ground near muir song end. [unused1] notice tumble chuckle.",[unused1],1,lose|ever|sing|prove
239,111,nothing half wit.,nothing half wit.,[unused1],0,
240,111,"thank much, sir.","thank much, sir.",[unused0],1,much
241,111,no. before. defend I.,no. before. defend I.,[unused0],-1,before
242,111,honor. snow white get dance gus song pick up.,honor. [unused0] get dance gus song pick up.,[unused0],1,snow
243,111,"say, let bygone bygone","say, let bygone bygone",[unused1],0,let
244,111,"snow white mind all, gus. snow white dance long, long while. feel eye turn see eric watch slight smile. smile back break away.","[unused0] mind all, gus. [unused0] dance long, long while. feel eye turn see [unused1] watch slight smile. smile back break away.",[unused0],1,break|see|long|back|feel|away|smile
245,111,"teach fight, surely snow white teach dance. eric trade look beith, nudge on. eric stand proceed dance, teaching.","teach fight, surely [unused0] teach dance. [unused1] trade look beith, nudge on. [unused1] stand proceed dance, teaching.",[unused0],1,surely|stand|proceed
246,111,"palm up, head straight, look eye. and... eric move well imagine. face even soften enjoy dance. beith look smile.","palm up, head straight, look eye. and... [unused1] move well imagine. face even soften enjoy dance. beith look smile.",[unused0],1,even|well|imagine|look|soften|straight
247,116,"gus, guss axe stop inch williams eye. snow white recognize warrior, stare surprise.","gus, guss axe stop inch williams eye. [unused0] recognize warrior, stare surprise.",[unused0],-1,stop
248,116,"snow white see village. william look she, breath.","[unused0] see village. william look she, breath.",[unused0],0,she
249,117,"know name eric shock, desperate.","know name [unused1] shock, desperate.",[unused1],-1,know
250,119,finn... fall floor writhe. fight hard first begin weaken power fade age. stop.,finn... fall floor writhe. fight hard first begin weaken power fade age. stop.,[unused2],-1,begin|fight
251,119,"forgive I, brother.","forgive I, brother.",[unused2],1,
252,121,beith reply william answer himself.,beith reply william answer himself.,[unused1],0,himself
253,121,duke son ride queen man,duke son ride queen man,[unused1],0,
254,121,princess well protect see.,princess well protect see.,[unused1],1,well
255,121,man get far lordship.,man get far lordship.,[unused1],0,far|get
256,121,wait voice break give order william draw sword indignation eric draw axe.,wait voice break give order william draw sword indignation [unused1] draw axe.,[unused1],-1,
257,121,"anyone draw steel, boy. take man use it. william react snow white turn...","anyone draw steel, boy. take man use it. william react [unused0] turn...",[unused1],0,take
258,121,"leave he, eric. friend. glare eye glisten tear. snow white still bow guss body, sob, mourn. prayer chant end. nion spit anger walk away.","leave he, [unused1]. friend. glare eye glisten tear. [unused0] still bow guss body, sob, mourn. prayer chant end. nion spit anger walk away.",[unused0],-1,away|still|walk
259,122,"quert sing celtic melody loss gus lay funeral pyre. around he, bright color enchant forest fade animal fairy see. ravenna shadow pass too. tough, battle harden dwarf shed tear like child. snow white looks heartbroken beith light pyre. flame rise, haunt lament carry next scene","quert sing celtic melody loss gus lay funeral pyre. around he, bright color enchant forest fade animal fairy see. [unused2] shadow pass too. tough, battle harden dwarf shed tear like child. snow white looks heartbroken beith light pyre. flame rise, haunt lament carry next scene",[unused2],-1,lay|sing|too|carry|heartbroken|shed|bright
260,124,"child, william. now. reach steep rock eric turn around, offer snow white hand. take help slope. william look on, feel jealous. beith follow duir coll summit hill, look surround peak.","child, william. now. reach steep rock [unused1] turn around, offer [unused0] hand. take help slope. william look on, feel jealous. beith follow duir coll summit hill, look surround peak.",[unused0],1,reach|offer|feel|now|look|take|around
261,126,eric you. william look snow white be.,[unused1] you. william look [unused0] be.,[unused1],0,you|william
262,126,well get castle. worry that..,well get castle. worry that..,[unused1],1,well|worry|get
263,126,tell someone feel live regret lot bad.,tell someone feel live regret lot bad.,[unused1],-1,tell
264,127,nothing change. world look beautiful again.,nothing change. world look beautiful again.,[unused0],1,again
265,127,"strange, but... snow white feel sorrow she. william take aback push on.","strange, but... [unused0] feel sorrow she. william take aback push on.",[unused0],-1,take|she|snow|aback
266,127,"take name. snow white father, william.","take name. [unused0] father, william.",[unused0],0,take
267,127,snow white inspire snow white lead man,[unused0] inspire [unused0] lead man,[unused0],1,
268,127,snow white remember it.,[unused0] remember it.,[unused0],0,remember
269,127,"no... gaze eye, close enough kiss.","no... gaze eye, close enough kiss.",[unused0],1,close
270,127,"snow white remember always argue. fight. and... trail off, lose gaze. stop, lean close kiss gently. stay like moment, william pull away, hold something hand. snow white smile see apple. mischievous smile, william hold apple snow white, like child.","[unused0] remember always argue. fight. and... trail off, lose gaze. stop, lean close kiss gently. stay like moment, william pull away, hold something hand. [unused0] smile see apple. mischievous smile, william hold apple [unused0], like child.",[unused0],1,always|away|gently|hold|william|close|stay|lose|pull|stop|argue
271,127,snow white remember trick.,[unused0] remember trick.,[unused0],-1,
272,133,"see, child, love always betray we. sigh escape snow white lip, condense steam.","see, child, love always betray we. sigh escape [unused0] lip, condense steam.",[unused2],1,love|always
273,133,"fair blood fair blood undo. one could break spell end life, one pure enough save I. draw away, unwrap sacramental dagger.","fair blood fair blood undo. one could break spell end life, one pure enough save I. draw away, unwrap sacramental dagger.",[unused2],1,break|draw|away
274,133,"realize lucky be, never know grow old. raise knife, cut snow white heart","realize lucky be, never know grow old. raise knife, cut [unused0] heart",[unused2],-1,raise|know|cut|never|realize
275,136,"raven burst mirror room crash ground. swirl become ravenna, four, look bad wear, surround dead raven. effort deplete she. growl crawl toward mirror.","raven burst mirror room crash ground. swirl become [unused2], four, look bad wear, surround dead raven. effort deplete she. growl crawl toward mirror.",[unused2],-1,she|surround|raven
276,136,must ravenna take answer mirror reflect ravenna weary age face.,must [unused2] take answer mirror reflect [unused2] weary age face.,[unused2],-1,take|answer|reflect
277,142,be. end. dress pretty. take another pull flask.,be. end. dress pretty. take another pull flask.,[unused1],1,take|pretty|end
278,142,like asleep. wake give grief. eric right touch arm. feel fabric funeral dress. look face break bit lose drunken swagger speak still alive.,like asleep. wake give grief. [unused1] right touch arm. feel fabric funeral dress. look face break bit lose drunken swagger speak still alive.,[unused1],-1,still|feel|wake|look|asleep
279,142,deserve well. answer she...,deserve well. answer she...,[unused1],1,she|answer|well
280,142,"wife, princess. question go unanswered. sara name. eric come back war eric carry stench death anger lost. eric worth save. anyway. eric love anything anyone. eric let sight go eric become again. self eric never care for. you. remind she. spirit. heart. you, too, go. deserve well. sorry fail well. snow white lie pale motionless bi. eric reach gently brush strand hair face.","wife, princess. question go unanswered. sara name. [unused1] come back war [unused1] carry stench death anger lost. [unused1] worth save. anyway. [unused1] love anything anyone. [unused1] let sight go [unused1] become again. self [unused1] never care for. you. remind she. spirit. heart. you, too, go. deserve well. sorry fail well. [unused0] lie pale motionless bi. [unused1] reach gently brush strand hair face.",[unused1],-1,again|well|anyway|back|she|too|lost|carry|never|fail|gently|you|self|deserve|remind|sight
281,142,queen heaven now... lean kiss lip.,queen heaven now... lean kiss lip.,[unused1],1,now|heaven
282,142,"sit among angel. finally turn leave chamber, toss flask aside, disgust himself. listen footstep fade hold snow white beautiful face. long time stay perfectly still,","sit among angel. finally turn leave chamber, toss flask aside, disgust himself. listen footstep fade hold [unused0] beautiful face. long time stay perfectly still,",[unused1],1,turn|perfectly|still|himself|listen|aside|finally
283,143,open gate.,open gate.,[unused1],0,
284,143,keep money.,keep money.,[unused1],0,keep
285,145,"no, lord. william, below, stare joy father still looks daze.","no, lord. william, below, stare joy father still looks daze.",[unused0],1,looks|still
286,145,snow white rest long enough. voice gentle full quiet conviction.,[unused0] rest long enough. voice gentle full quiet conviction.,[unused0],1,enough|long
287,145,"snow white ready ride side, lord, face queen battle. duke look speechless moment.","[unused0] ready ride side, lord, face queen battle. duke look speechless moment.",[unused0],-1,
288,145,snow white think snow white escape. snow white come learn peace suffer. learn,[unused0] think [unused0] escape. [unused0] come learn peace suffer. learn,[unused0],-1,learn
289,145,"snow white vanquish she. defeat she. snow white one. tell herself. duke hammond start object, snow white eye and, foot, lead stair people. reach last step level speak...","[unused0] vanquish she. defeat she. [unused0] one. tell herself. duke hammond start object, [unused0] eye and, foot, lead stair people. reach last step level speak...",[unused0],-1,reach|tell|herself|she|duke
290,145,"snow white tell snow white represent you, place inspire you. wronct. snow white queen, leader, warrior. absolute silence courtyard people, lord, knight hang every word.","[unused0] tell [unused0] represent you, place inspire you. wronct. [unused0] queen, leader, warrior. absolute silence courtyard people, lord, knight hang every word.",[unused0],1,wronct|you|knight|place
291,145,"represent I, become hope,. courage, inspire I.","represent I, become hope,. courage, inspire I.",[unused0],1,become
292,145,"ravenna come I, snow white ride meet she. not, snow white ride meet she. look back general alone snow white must. back people would join I, snow white gladly give life you. land people lose much. eric dwarf could look prouder. duke hammond stare moment, bow. beat, william follow, lord knight. eye fix snow white, eric bow too. beith. muir son, quert. coll duir. finally even gort nion. snow white stand alone, overwhelm faith kneel warrior, responsibility shoulder.","[unused2] come I, [unused0] ride meet she. not, [unused0] ride meet she. look back general alone [unused0] must. back people would join I, [unused0] gladly give life you. land people lose much. [unused1] dwarf could look prouder. duke hammond stare moment, bow. beat, william follow, lord knight. eye fix [unused0], [unused1] bow too. beith. muir son, quert. coll duir. finally even gort nion. [unused0] stand alone, overwhelm faith kneel warrior, responsibility shoulder.",[unused0],-1,even|back|land|she|too|faith|look|overwhelm|you|gladly|join|lose|alone|not|duke|finally
293,146,ravenna raise head look mirror.,[unused2] raise head look mirror.,[unused2],0,raise
294,147,back dead instigate masse.,back dead instigate masse.,[unused1],-1,back
295,147,eric fight something himself.,[unused1] fight something himself.,[unused0],-1,himself
296,147,"need brutish soldier. smile, move. turn horse full back, leave...","need brutish soldier. smile, move. turn horse full back, leave...",[unused1],1,leave|back
297,147,look fetch mail. bugle sound,look fetch mail. bugle sound,[unused1],0,
298,149,"ravenna need map see fail I, fool, face map enough","[unused2] need map see fail I, fool, face map enough",[unused2],-1,enough|see|need
299,149,let come. let break heart skull castle wall bring prize I. must harm she. ravenna need heart still warm blood. stride away. soldier,let come. let break heart skull castle wall bring prize I. must harm she. [unused2] need heart still warm blood. stride away. soldier,[unused2],1,still|she|away|stride|let|come|harm
300,149,victory come,victory come,[unused2],0,
301,151,portculli sun clear horizon open. look she.,portculli sun clear horizon open. look she.,[unused0],1,she|look
302,155,"ride now. portculli time arrive. duke hammond consider, raise sword. snow white glance eric. break rank ride close she. tense silence, duke bring sword rider charge dune.","ride now. portculli time arrive. duke hammond consider, raise sword. [unused0] glance [unused1]. break rank ride close she. tense silence, duke bring sword rider charge dune.",[unused0],-1,break|she|now|ride|close
303,156,"ravenna stare confidently, eye still fix snow white distant banner.","[unused2] stare confidently, eye still fix snow white distant banner.",[unused2],1,fix|confidently|still
304,158,"snow white ride across dune. around she, rider gallop along surf, wave crash around they. ravenna castle come view, portculli still down.","snow white ride across dune. around she, rider gallop along surf, wave crash around they. [unused2] castle come view, portculli still down.",[unused2],-1,rider|still|she|wave|crash|down|they
305,166,snow white give word snow white would stand,[unused0] give word [unused0] would stand,[unused0],0,stand
306,172,"balcony portculli, ravenna watch man slaughter. enjoy spectacle ravenna care one bit man. eye lock snow white.","balcony portculli, [unused2] watch man slaughter. enjoy spectacle [unused2] care one bit man. eye lock snow white.",[unused2],1,enjoy
307,172,"let come I... alive ravenna soldier merely hold snow white army back. plan whole thing, calculate every move.","let come I... alive [unused2] soldier merely hold [unused0] army back. plan whole thing, calculate every move.",[unused2],1,soldier|back|merely|hold|let|come
308,175,snow white rush castle. soon pass door dozen ravenna man come outside close trap.,snow white rush castle. soon pass door dozen [unused2] man come outside close trap.,[unused2],-1,soon|come
309,176,end today... snow white come,end today... [unused0] come,[unused0],0,
310,177,"eric, william dozen man rush in. ravenna smile, raise hand.","[unused1], william dozen man rush in. [unused2] smile, raise hand.",[unused2],1,
311,177,"ravenna show thorn terrifying tremor, black ceiling throne room start shatter million shard. snow white turn back see william, eric hammond man shard fall like razor blade. man try protect themselves. catch skewer stone floor. ravenna look complete satisfaction. million black shard circle around eric man, completely block keep away snow white.","[unused2] show thorn terrifying tremor, black ceiling throne room start shatter million shard. [unused0] turn back see william, [unused1] hammond man shard fall like razor blade. man try protect themselves. catch skewer stone floor. [unused2] look complete satisfaction. million black shard circle around [unused1] man, completely block keep away [unused0].",[unused2],1,terrifying|catch|back|away|themselves|start|skewer|shard|completely|keep|protect
312,177,"come... avenge father, weak raise sword. million shard assemble three seven foot tall, razor sharp creature. dark faerie. ravenna ultimate soldier. snow white look eric william unable help she. eric, william man completely surround creature. move fast. eric try step away they... avail. one creature rise front william. william try slash creature. sword go creature reform right away. dark faerie open mouth screech. william gets smash aside, save shield. dark faerie grab soldier right behind william send crash wall. snow white walk stair, tear powerless. look eric one last time. eric look back fight dark faerie two shield. know much time leave ready make final sacrifice.","come... avenge father, weak raise sword. million shard assemble three seven foot tall, razor sharp creature. dark faerie. [unused2] ultimate soldier. [unused0] look [unused1] william unable help she. [unused1], william man completely surround creature. move fast. [unused1] try step away they... avail. one creature rise front william. william try slash creature. sword go creature reform right away. dark faerie open mouth screech. william gets smash aside, save shield. dark faerie grab soldier right behind william send crash wall. [unused0] walk stair, tear powerless. look [unused1] one last time. [unused1] look back fight dark faerie two shield. know much time leave ready make final sacrifice.",[unused2],-1,gets|know|make|back|she|fast|away|shield|leave|right|look|completely|aside|they|move|send|save
313,177,battle cry kill,battle cry kill,[unused1],-1,kill
314,178,snow white brace promptly follow ravenna mirror room. snow white exactly ravenna want be. two woman circle like heavyweight boxer.,snow white brace promptly follow [unused2] mirror room. snow white exactly [unused2] want be. two woman circle like heavyweight boxer.,[unused2],1,exactly|promptly
315,178,ten year lock away ravenna seem relish this.,ten year lock away [unused2] seem relish this.,[unused0],0,away|relish|lock|seem
316,178,"every day, every hour lead this, moment. burn inside you. drive forward, be.. listen heart, snow white lunge towards ravenna try strike sword. ravenna step aside little effort throw side room.","every day, every hour lead this, moment. burn inside you. drive forward, be.. listen heart, [unused0] lunge towards [unused2] try strike sword. [unused2] step aside little effort throw side room.",[unused2],-1,burn|drive|you|try|aside|throw
317,178,"it. fight. fight land... loss hope snow white slam slide across floor, stop archway top stair. daze. ravenna tread back, grab hair, pull head see william man massacre.","it. fight. fight land... loss hope [unused0] slam slide across floor, stop archway top stair. daze. [unused2] tread back, grab hair, pull head see william man massacre.",[unused2],-1,see|back|archway|snow|stop
318,178,watch die. give hope believe you. lead death. foolish follower.,watch die. give hope believe you. lead death. foolish follower.,[unused2],-1,believe|give|you|lead
319,181,"enrage, snow white jolt body free ravenna grasp. swing sword ravenna. parry every attack bare hand. snow white breathless. one strike... ravenna block again, time let go.","enrage, snow white jolt body free [unused2] grasp. swing sword [unused2]. parry every attack bare hand. snow white breathless. one strike... [unused2] block again, time let go.",[unused2],-1,again|swing
320,181,face face snow white never ready princess snow white struggle get lock. ravenna strong. snow white wrist twist. hold sword tight use it. ravenna force twist. fragile bone crack. snow white scream pain. sword drop ground.,face face [unused0] never ready princess [unused0] struggle get lock. [unused2] strong. [unused0] wrist twist. hold sword tight use it. [unused2] force twist. fragile bone crack. [unused0] scream pain. sword drop ground.,[unused2],-1,snow|never|hold
321,181,"oh... please ravenna back hand snow white, send crashing wall. slam cut face. ravenna loom close, fire middle room. stand fire, unaffected. snow white vision pure hell. much power, much hate.","oh... please [unused2] back hand [unused0], send crashing wall. slam cut face. [unused2] loom close, fire middle room. stand fire, unaffected. [unused0] vision pure hell. much power, much hate.",[unused2],-1,back|cut|close|crashing|send
322,181,"ravenna live many life. ravage entire kingdom, ravenna give power fathom. defeat me.you child","[unused2] live many life. ravage entire kingdom, [unused2] give power fathom. defeat me.you child",[unused2],1,
323,182,"william, stumble upon dead body comrade, see shard start obstruct entry mirror room. run towards it. eric see go too. behind william front eric, dark creature shape up. william see it. faerie claws william behind armor, stop still send backwards pillar like stone ricochet. faerie spin head degree go turn back eric... face eric. eric stop try pull back. faerie power gather shard another creature, double size density. like fire hose black shard, dark faerie unload stream razor blade eric. eric dig heel in... slowly grind slide floor, double shield up. shield shred. one shield give way completely tear slice eric arm. eric one shield leave. kneel down... matter second.","william, stumble upon dead body comrade, see shard start obstruct entry mirror room. run towards it. [unused1] see go too. behind william front [unused1], dark creature shape up. william see it. faerie claws william behind armor, stop still send backwards pillar like stone ricochet. faerie spin head degree go turn back [unused1]... face [unused1]. [unused1] stop try pull back. faerie power gather shard another creature, double size density. like fire hose black shard, dark faerie unload stream razor blade [unused1]. [unused1] dig heel in... slowly grind slide floor, double shield up. shield shred. one shield give way completely tear slice [unused1] arm. [unused1] one shield leave. kneel down... matter second.",[unused1],-1,see|blade|still|back|too|grind|leave|shield|kneel|run|start|completely|down|send|shred|stop|slowly
324,183,ravenna never stop... ravenna give wretched world queen deserve... ravenna slam snow white onto stone floor next mirror altar. snow white stretch sword ravenna approach. ravenna un sheaths dagger.,[unused2] never stop... [unused2] give wretched world queen deserve... [unused2] slam [unused0] onto stone floor next mirror altar. [unused0] stretch sword [unused2] approach. [unused2] un sheaths dagger.,[unused2],-1,stop|give|never|snow
325,183,"far. try drag little close... still far. ravenna straddle snow white, raise dagger head smile, relish imminent death blow. black tomb close around they. eric watch despair work face knife fall. ravenna spell incantation fair blood ravenna strike... blink eye snow white block strike, reach dagger plunge ravennas chest, eric teach she. ravenna gasp, lock eye snow white.","far. try drag little close... still far. [unused2] straddle snow white, raise dagger head smile, relish imminent death blow. black tomb close around they. eric watch despair work face knife fall. [unused2] spell incantation fair blood [unused2] strike... blink eye snow white block strike, reach dagger plunge [unused2]s chest, eric teach she. [unused2] gasp, lock eye snow white.",[unused2],-1,raise|knife|still|she|dagger|try|close|they|far|blink
326,183,whisper ravenna fairest blood... undone ravenna look down. three drop blood fall onto snow white armor.,whisper [unused2] fairest blood... undone [unused2] look down. three drop blood fall onto [unused0] armor.,[unused0],-1,down|look
327,185,"snow white approaches ravenna kneel beside she, ravenna weak. age dozen year within second, face show anger, hate, strange understanding.","snow white approaches [unused2] kneel beside she, [unused2] weak. age dozen year within second, face show anger, hate, strange understanding.",[unused2],-1,she|kneel
