,chapter,text,mask_sent,char,mfd2,mfd_word
199,73,"held still, wouldnt hurt much.","held still, wouldnt hurt much.",[unused0],care.vice,"hurts,hurt"
200,73,"hadnt run away, none thiswould happened.","hadnt run away, none thiswould happened.",[unused1],X,X
201,73,"well hadnt frightened me, bellewouldnt run away.","well hadnt frightened me, [unused0]wouldnt run away.",[unused0],X,X
202,73,well shouldnt thewest wing.,well shouldnt thewest wing.,[unused1],X,X
203,73,well learn control temper.the beast momentarily silenced. belle looks wound dabbing. worse thought.,well learn control temper.[unused1] momentarily silenced. [unused0] looks wound dabbing. worse thought.,[unused0],"care.vice,authority.virtue","wounds,wound,controls,control"
204,73,cursed somehow.off silence nothing.,cursed somehow.off silence nothing.,[unused0],sanctity.vice,cursed
205,73,belle notes shame hear first notes beautiful melody coming ballroom downstairs. beasts lullabydays sun.,[unused0] notes shame hear first notes beautiful melody coming ballroom downstairs. beasts lullabydays sun.,[unused0],X,X
206,77,"belle turns window, sings.","[unused0] turns window, sings.",[unused0],X,X
207,77,"midst sorrow much hope love endurebelle innocent certain im wiser unsurebelle cant go back mydays past childhood ah precious daysone father madecouldnt last secure ohhold closerbelle feel change meim stronger stillnot free window, pan across castle, horizonwhere sun rising.","midst sorrow much hope love endure[unused0] innocent certain im wiser unsure[unused0] cant go back mydays past childhood ah precious daysone father madecouldnt last secure ohhold closer[unused0] feel change meim stronger stillnot free window, pan across castle, horizonwhere sun rising.",[unused0],"care.vice,authority.virtue,care.virtue","childhood,love,father,fathers,loves,sorrow,sorrows"
208,78,"glass jar, petal drops floating melody. belle crosses it.","glass jar, petal drops floating melody. [unused0] crosses it.",[unused0],X,X
209,78,happens last petal falls,happens last petal falls,[unused0],X,X
210,78,belle want help you. must way lift curse. staff exchange looks.,[unused0] want help you. must way lift curse. staff exchange looks.,[unused0],care.virtue,"help,helps"
211,81,love transpose form anddignity. love looks eyesbut mind. therefore,love transpose form anddignity. love looks eyesbut mind. therefore,[unused0],care.virtue,"loves,love"
212,81,"belle looks up, surprised.","[unused0] looks up, surprised.",[unused0],X,X
213,81,know shakespeare,know shakespeare,[unused0],X,X
214,81,beasthad expensive education.,beasthad expensive education.,[unused1],X,X
215,81,"actually, romeo juliet myfavorite play.","actually, romeo juliet myfavorite play.",[unused0],X,X
216,81,heartache pining beastly shudderthere many better things toread.,heartache pining beastly shudderthere many better things toread.,[unused1],X,X
217,82,something startwith...,something startwith...,[unused1],X,X
218,82,wonderful.,wonderful.,[unused0],X,X
219,82,"oh. yes, beast suppose is... well, like much, yours.","oh. yes, beast suppose is... well, like much, yours.",[unused1],X,X
220,82,really read every one books beastnot them. greek.,really read every one books beastnot them. greek.,[unused0],X,X
221,82,jokeare making jokesnow,jokeare making jokesnow,[unused0],X,X
222,82,belle shakes head also charmed.the beast turnsand strides out.,[unused0] shakes head also charmed.the beast turnsand strides out.,[unused0],X,X
223,83,"beast eats table, reading book sits stand. looks see belle sit end three books. picks spoon starts eat. beast plants face bowl. looks second later inhaled soup, half dripping fur. belle attempts smile. something begins.","beast eats table, reading book sits stand. looks see [unused0] sit end three books. picks spoon starts eat. beast plants face bowl. looks second later inhaled soup, half dripping fur. [unused0] attempts smile. something begins.",[unused0],X,X
224,84,air blue keen cold frozen sheath enrolled,air blue keen cold frozen sheath enrolled,[unused0],X,X
225,84,"beast stops.belle, savoring words, keeps walking.","beast stops.[unused0], savoring words, keeps walking.",[unused0],X,X
226,84,"belle notices shes walking alone.she turns back, sees beast staring soulfully.","[unused0] notices shes walking alone.she turns back, sees beast staring soulfully.",[unused0],X,X
227,84,"follows gaze, reveal splendidly desolatelandscape. thing belle described, spread her.","follows gaze, reveal splendidly desolatelandscape. thing [unused0] described, spread her.",[unused0],X,X
228,85,"fresh snow, belle brushes philippes coat. beast looks belleshe nodsand pets horse. philippereacts skittishly, causing beast withdraw. belle takeshis hand places philippe. then, turns away","fresh snow, [unused0] brushes philippes coat. beast looks [unused0]she nodsand pets horse. philippereacts skittishly, causing beast withdraw. [unused0] takeshis hand places philippe. then, turns away",[unused0],X,X
229,85,theres something sweet almost kind mean coarse unrefined,theres something sweet almost kind mean coarse unrefined,[unused0],X,X
230,86,"belle reads end long dining table. looks sees beast looking her. may narrator nods, goes back book. walks length table. beast glanced way narrator thought narrator saw touched didnt shudder paw no, cant narrator ignore shes never looked way","[unused0] reads end long dining table. looks sees beast looking her. may narrator nods, goes back book. walks length table. beast glanced way narrator thought narrator saw touched didnt shudder paw no, cant narrator ignore shes never looked way",[unused0],X,X
231,87,new bit alarming whod ever thought could,new bit alarming whod ever thought could,[unused0],X,X
232,88,"belle stands ladder, pulling book book, handing beast. staff watches corner.","[unused0] stands ladder, pulling book book, handing beast. staff watches corner.",[unused0],X,X
233,89,guinevere lancelot.,guinevere lancelot.,[unused0],X,X
234,89,"well actually, king arthur round table. knights, men, swords things...","well actually, king arthur round table. knights, men, swords things...",[unused1],X,X
235,89,still... romance.,still... romance.,[unused0],X,X
236,89,right. beast felt like change.belle beast never thanked saving life.,right. beast felt like change.[unused0] beast never thanked saving life.,[unused1],X,X
237,89,well beast never thanked you... notleaving eaten wolves.,well beast never thanked you... notleaving eaten wolves.,[unused1],X,X
238,89,"belle laughs. quiet charged moment, ends theshouts laughter servants castle. belle beast cant help smile.","[unused0] laughs. quiet charged moment, ends theshouts laughter servants castle. [unused0] beast cant help smile.",[unused0],"authority.virtue,care.virtue","help,servants,helps"
239,89,know good time.,know good time.,[unused0],X,X
240,89,"yes. beast enter room,laughter dies.","yes. beast enter room,laughter dies.",[unused1],X,X
241,89,"me, too. villagers say im funny girl, belle dont think theymean compliment.","me, too. villagers say im funny girl, [unused0] dont think theymean compliment.",[unused0],X,X
242,89,im sorry. village sounds terrible.,im sorry. village sounds terrible.,[unused1],X,X
243,89,almost lonely castle.,almost lonely castle.,[unused0],X,X
244,89,say run away,say run away,[unused1],X,X
245,89,belle surprised suggestion.,[unused0] surprised suggestion.,[unused0],X,X
246,90,another little gift enchantress...,another little gift enchantress...,[unused1],X,X
247,90,belle moves closer find pen ink drawing alive. waves lap beaches. green trees sway invisible wind.belle amazing.,[unused0] moves closer find pen ink drawing alive. waves lap beaches. green trees sway invisible wind.[unused0] amazing.,[unused0],X,X
248,90,cruelest trick all. outside world place acreature like me. you.,cruelest trick all. outside world place acreature like me. you.,[unused1],X,X
249,90,beast offers hand belle takes it.he gentlymoves hand book.,beast offers hand [unused0] takes it.he gentlymoves hand book.,[unused0],X,X
250,91,"oh, beast love paris. would like see first notre dame champs elys�es touristy","oh, beast love paris. would like see first notre dame champs elys�es touristy",[unused1],care.virtue,"loves,love"
251,91,much smaller belle imagined.,much smaller [unused0] imagined.,[unused0],X,X
252,91,"beast watches belle walk childhood home...the artists garret maurice recreated signaturemusic box. abandoned years ago, room crumbling.belle finds remains fathers easel. tarnished wall mirror. broken crib.","beast watches [unused0] walk childhood home...the artists garret maurice recreated signaturemusic box. abandoned years ago, room crumbling.[unused0] finds remains fathers easel. tarnished wall mirror. broken crib.",[unused0],"sanctity.vice,authority.virtue,care.virtue","fathers,childhood,tarnished"
253,91,belle notices something tucked corner crib.she pries loose. babys rattle carved theshape rose. beast focuses it.,[unused0] notices something tucked corner crib.she pries loose. babys rattle carved theshape rose. beast focuses it.,[unused0],X,X
254,91,happened mother,happened mother,[unused1],care.virtue,"mother,mothers"
255,91,thats story papa could never bring tell. belle knew better ask...,thats story papa could never bring tell. [unused0] knew better ask...,[unused0],X,X
256,91,revelation lands belles face.she looks around.,revelation lands [unused0]s face.she looks around.,[unused0],X,X
257,91,"belle glimpses must happened. doctor stands doorway, face covered mask.","[unused0] glimpses must happened. doctor stands doorway, face covered mask.",[unused0],X,X
258,91,"bag hastily packed, belles younger father barely seentaking necessary. stops gaze belles mother, lies deathbed, surrounded medicines.","bag hastily packed, [unused0]s younger father barely seentaking necessary. stops gaze [unused0]s mother, lies deathbed, surrounded medicines.",[unused0],authority.virtue,"fathers,father"
259,91,belle stares rattle.,[unused0] stares rattle.,[unused0],X,X
260,91,beast sorry beast ever called father athief.,beast sorry beast ever called father athief.,[unused1],authority.virtue,"fathers,father"
261,91,"belle lifts head, wet eyes look him. belle lets go home.","[unused0] lifts head, wet eyes look him. [unused0] lets go home.",[unused0],X,X
262,93,lefou realizes shouldnt happy tamps hissmile. maurice gaston lock eyes. gaston quicklyassesses situation.,lefou realizes shouldnt happy tamps hissmile. maurice [unused2] lock eyes. [unused2] quicklyassesses situation.,[unused2],X,X
263,93,"think gaston might run fight deny, smileswarmly.","think [unused2] might run fight deny, smileswarmly.",[unused2],care.vice,"fight,fights"
264,93,"oh, maurice thank heavens. ive spentthe last five days trying find you.","oh, maurice thank heavens. ive spentthe last five days trying find you.",[unused2],X,X
265,93,"maurice, one thing rave delusions. another accuse attempted murder. gastons argument lands.the gentle maurice feels room slipping away him.","maurice, one thing rave delusions. another accuse attempted murder. [unused2]s argument lands.the gentle maurice feels room slipping away him.",[unused2],X,X
266,93,"agathe youd hang accusation testimony filthy hag agathe offense, agathe.","agathe youd hang accusation testimony filthy hag agathe offense, agathe.",[unused2],sanctity.vice,filthy
267,93,youre right. dont take word it.,youre right. dont take word it.,[unused2],X,X
268,93,"crowd reacts. maurice crestfallen. gaston won. maurice lunges gastonwho catches flying fist, easilysubduing him.","crowd reacts. maurice crestfallen. [unused2] won. maurice lunges [unused2]who catches flying fist, easilysubduing him.",[unused2],X,X
269,93,"maurice, pains say this, youve become danger others. wonder belle ran away. youneed help, sir. place heal troubled mind. gaston signals tom, dick, stanleyand maurice turns see block exit. gaston places large hand maurices shoulderand squeezes. maurice winces.","maurice, pains say this, youve become danger others. wonder [unused0] ran away. youneed help, sir. place heal troubled mind. [unused2] signals tom, dick, stanleyand maurice turns see block exit. [unused2] places large hand maurices shoulderand squeezes. maurice winces.",[unused2],"care.vice,care.virtue","pains,heal"
270,94,beast feel like fool. never love me.,beast feel like fool. never love me.,[unused1],care.virtue,"loves,love"
271,94,beastwish youd stop saying thatthe beast plops seat front mirror.,beastwish youd stop saying that[unused1] plops seat front mirror.,[unused1],X,X
272,95,"garderobe sweeps arm, gold dust magically whooshes down, settling belles gown, completing it.","garderobe sweeps arm, gold dust magically whooshes down, settling [unused0]s gown, completing it.",[unused0],X,X
273,96,belle breathtaking revealed upper landing.,[unused0] breathtaking revealed upper landing.,[unused0],X,X
274,96,"beast belle meet center landing descend thestaircase. arm arm, enter","beast [unused0] meet center landing descend thestaircase. arm arm, enter",[unused0],X,X
275,97,"world exists except other. despite bulk, beast careful, gentle, graceful. lights ballroom grow dimas lifts her, spinning. belle swept away.","world exists except other. despite bulk, beast careful, gentle, graceful. lights ballroom grow dimas lifts her, spinning. [unused0] swept away.",[unused0],X,X
276,98,belle beast stand together stars.,[unused0] beast stand together stars.,[unused0],loyalty.virtue,together
277,98,beast havent danced years.id almost forgotten feeling.,beast havent danced years.id almost forgotten feeling.,[unused1],X,X
278,98,belledont know...,[unused0]dont know...,[unused0],X,X
279,98,really think could happy,really think could happy,[unused1],X,X
280,98,could anyone happy theyre free,could anyone happy theyre free,[unused0],X,X
281,98,must miss him.,must miss him.,[unused1],X,X
282,98,"thinks, decides would like see","thinks, decides would like see",[unused1],X,X
283,99,id like see father.,id like see father.,[unused0],X,X
284,99,pained must go him.,pained must go him.,[unused1],care.vice,pained
285,99,must go him. time waste. belle looks beast never done beforewith gratitude appreciation. moves return mirror.,must go him. time waste. [unused0] looks beast never done beforewith gratitude appreciation. moves return mirror.,[unused1],X,X
286,99,thank you.,thank you.,[unused0],X,X
287,101,beast let go.,beast let go.,[unused1],X,X
288,101,no. ive set free. im sorry beast couldnt you.,no. ive set free. im sorry beast couldnt you.,[unused1],X,X
289,102,beast never shake away painthe beast close eyes shes still beast let steal melancholyheart beast bear,beast never shake away pain[unused1] close eyes shes still beast let steal melancholyheart beast bear,[unused1],fairness.vice,"steal,steals"
290,102,"beast climbs higher higher, keep belle sight asshe gets away.","beast climbs higher higher, keep [unused0] sight asshe gets away.",[unused0],X,X
291,102,"beast climbs, belle riding, reaches highest turret castle. narrator rage trials love narrator curse fading lightthough shes already flown far beyond reachshes never sight narrator know shell never leave even fades viewshe still torment me, part everything narrator dowasting lonely towerwaiting open doornarrator fool shell walk right long long nights begin narrator think might beenwaiting evermore","beast climbs, [unused0] riding, reaches highest turret castle. narrator rage trials love narrator curse fading lightthough shes already flown far beyond reachshes never sight narrator know shell never leave even fades viewshe still torment me, part everything narrator dowasting lonely towerwaiting open doornarrator fool shell walk right long long nights begin narrator think might beenwaiting evermore",[unused0],"care.vice,sanctity.vice,fairness.virtue,care.virtue","curse,love,rights,curses,torments,torment,loves"
292,102,beast stands edge turret belle finally disappears castle gates.,beast stands edge turret [unused0] finally disappears castle gates.,[unused0],X,X
293,103,gaston leans wagon. gathering crowd loud enough mask private plea maurice...,[unused2] leans wagon. gathering crowd loud enough mask private plea maurice...,[unused2],X,X
294,103,"ever seen inside mad house, maurice wouldnt last week. give daughtershand, gaston set free.","ever seen inside mad house, maurice wouldnt last week. give daughtershand, [unused2] set free.",[unused2],X,X
295,103,gaston clenches jaw locks door clank.,[unused2] clenches jaw locks door clank.,[unused2],X,X
296,103,belles voice cuts crowd.they turn gape,[unused0]s voice cuts crowd.they turn gape,[unused0],X,X
297,103,crowd parts dismounts philippe moves wagon. whisper passesvillagers belle... come belle... look dress...,crowd parts dismounts philippe moves wagon. whisper passesvillagers [unused0]... come [unused0]... look dress...,[unused0],X,X
298,103,"belle fearlessly strides right front wagon. horses jump up, startled. belle runs locked door.","[unused0] fearlessly strides right front wagon. horses jump up, startled. [unused0] runs locked door.",[unused0],fairness.virtue,rights
299,103,belle sees father injured floor wagon.,[unused0] sees father injured floor wagon.,[unused0],"care.vice,authority.virtue","injured,father,fathers"
300,103,open door hes hurt,open door hes hurt,[unused0],care.vice,"hurts,hurt"
301,103,fathers crazygaston... tell,fathers crazy[unused2]... tell,[unused0],authority.virtue,fathers
302,103,"belle, know loyal gaston family, father making unbelievable claims.","[unused0], know loyal [unused2] family, father making unbelievable claims.",[unused2],"authority.virtue,loyalty.virtue","fathers,father,loyal"
303,103,belle come castle beast,[unused0] come castle beast,[unused0],X,X
304,103,"admire devotion father, youd say anything free him. word hardly proof.","admire devotion father, youd say anything free him. word hardly proof.",[unused2],X,X
305,103,want proof show beast,want proof show beast,[unused0],X,X
306,103,"mirror, beast sits slumped turret wall.the villagers gasp. gastons face registers shock. proof","mirror, beast sits slumped turret wall.the villagers gasp. [unused2]s face registers shock. proof",[unused2],X,X
307,103,gaston snatches mirror belle holds villagers.,[unused2] snatches mirror [unused0] holds villagers.,[unused2],X,X
308,103,"no, dont afraid.he gentle kind.","no, dont afraid.he gentle kind.",[unused0],X,X
309,103,"monster put spellif gaston didnt know better, id say even cared him.","monster put spellif [unused2] didnt know better, id say even cared him.",[unused2],care.virtue,cared
310,103,"hes monster, gaston. are. appeals everyonethe beast would never hurt anyone.","hes monster, [unused2]. are. appeals everyone[unused1] would never hurt anyone.",[unused0],care.vice,"hurts,hurt"
311,103,"gaston heard effects dark magic, never seen eyes threat existence","[unused2] heard effects dark magic, never seen eyes threat existence",[unused2],care.vice,"threats,threat"
312,103,raucous cries gaston gaston gaston rise.gaston holds mirror up.,raucous cries [unused2] [unused2] [unused2] rise.[unused2] holds mirror up.,[unused2],care.vice,cries
313,103,"isnt gaston, youll see","isnt [unused2], youll see",[unused0],X,X
314,104,horse.gaston hops onto back wagon addresses thecrowd. mob song begins move thefrightened villagers,horse.[unused2] hops onto back wagon addresses thecrowd. mob song begins move thefrightened villagers,[unused2],X,X
315,104,"time take action, boys time follow","time take action, boys time follow",[unused2],X,X
316,104,gaston grabs torch villager tosses barrel pitch. flames rise sky.,[unused2] grabs torch villager tosses barrel pitch. flames rise sky.,[unused2],X,X
317,104,"gaston lights clothildes torch, clasps shoulder ofmonsieur darque, watches helplessly asylum wagonhorses commandeered mob.","[unused2] lights clothildes torch, clasps shoulder ofmonsieur darque, watches helplessly asylum wagonhorses commandeered mob.",[unused2],X,X
318,104,screw courage sticking place,screw courage sticking place,[unused2],X,X
319,105,gaston lefou crash woods full gallop.,[unused2] lefou crash woods full gallop.,[unused2],X,X
320,105,call war call threatyou bet follow times like theyll justas gaston say,call war call threatyou bet follow times like theyll justas [unused2] say,[unused2],loyalty.virtue,war
321,105,gaston holds mirror.,[unused2] holds mirror.,[unused2],X,X
322,105,show castle,show castle,[unused2],X,X
323,105,mirrorgaston sees hidden path castle.,mirror[unused2] sees hidden path castle.,[unused2],X,X
324,110,"belle gazes prison bars, sees darque pacing thefountain. whispers maurice","[unused0] gazes prison bars, sees darque pacing thefountain. whispers maurice",[unused0],X,X
325,110,belle warn beast,[unused0] warn beast,[unused0],X,X
326,110,"let go, papa. sent back you.","let go, papa. sent back you.",[unused0],X,X
327,110,took there. belle know whathappened maman.,took there. [unused0] know whathappened maman.,[unused0],X,X
328,110,belle understand.,[unused0] understand.,[unused0],X,X
329,111,shes coming back.,shes coming back.,[unused1],X,X
330,111,doesnt matter now.just let come.,doesnt matter now.just let come.,[unused1],X,X
331,117,"dont lose nerve, lefou.","dont lose nerve, lefou.",[unused2],X,X
332,117,gaston approaches west wing stairs.lefou brings face tea pot teacup.,[unused2] approaches west wing stairs.lefou brings face tea pot teacup.,[unused2],X,X
333,117,"chapeau spins gaston around land blow whengaston grabs lefou puts line fire. lefou becomes human punching bag cadenza approaches rearsup hind legs. shadow falls across gaston, whodives wayleaving lefou exposed.","chapeau spins [unused2] around land blow when[unused2] grabs lefou puts line fire. lefou becomes human punching bag cadenza approaches rearsup hind legs. shadow falls across [unused2], whodives wayleaving lefou exposed.",[unused2],care.vice,punching
334,117,"gaston looks lefou enchanted mirror, thegrand staircase.","[unused2] looks lefou enchanted mirror, thegrand staircase.",[unused2],X,X
335,117,"sorry, old friend.its hero time.","sorry, old friend.its hero time.",[unused2],X,X
336,117,gaston rushes staircase.lefou passes out.,[unused2] rushes staircase.lefou passes out.,[unused2],X,X
337,120,"gaston finds landing two staircases. unsure one leads beast, holds mirror, illuminates right way. gaston bounds them.","[unused2] finds landing two staircases. unsure one leads beast, holds mirror, illuminates right way. [unused2] bounds them.",[unused2],fairness.virtue,rights
338,124,belle rides philippe towards castle. kicks hisflanks double speed.,[unused0] rides philippe towards castle. kicks hisflanks double speed.,[unused0],X,X
339,125,"gaston steps slowly onto beasts turret. beast senses presence, turns. lock eyes. gaston cocks pistol.","[unused2] steps slowly onto beasts turret. beast senses presence, turns. lock eyes. [unused2] cocks pistol.",[unused2],X,X
340,125,"hello, beast. gaston gaston.belle sent me.","hello, beast. [unused2] [unused2].[unused0] sent me.",[unused2],X,X
341,126,belle races stairs turret.,[unused0] races stairs turret.,[unused0],X,X
342,127,love youhonestly think shed want,love youhonestly think shed want,[unused2],care.virtue,"loves,love"
343,127,gaston looks edge turret. pulls hiscrossbow reaches back shoulder draw arrow quiverbut theres nothing there.,[unused2] looks edge turret. pulls hiscrossbow reaches back shoulder draw arrow quiverbut theres nothing there.,[unused2],X,X
344,127,"gaston spins see belle, arrows gripped hands.","[unused2] spins see belle, arrows gripped hands.",[unused2],X,X
345,127,"that, belle snaps gastons arrows knee, andtosses away. gaston grabs arm.","that, [unused0] snaps [unused2]s arrows knee, andtosses away. [unused2] grabs arm.",[unused2],X,X
346,127,"return village, marry me, beasts head hang wall","return village, marry me, beasts head hang wall",[unused2],sanctity.virtue,marry
347,127,pulls awayand uses pivot grab barrel gastons pistol. struggle.,pulls awayand uses pivot grab barrel [unused2]s pistol. struggle.,[unused2],X,X
348,127,"gaston back foot split second, belle yanks pistol hard. gaston, letting go, swings it, seeking balance loose stone, drops side turret","[unused2] back foot split second, belle yanks pistol hard. [unused2], letting go, swings it, seeking balance loose stone, drops side turret",[unused2],X,X
349,127,"gastons reflexes quick. lets go pistol, grabbing gargoyle swinging window turret. lands spiral staircase.","[unused2]s reflexes quick. lets go pistol, grabbing gargoyle swinging window turret. lands spiral staircase.",[unused2],X,X
350,127,"gastons pistol, meantime, clatters down, coming reston landing stone footbridge below.","[unused2]s pistol, meantime, clatters down, coming reston landing stone footbridge below.",[unused2],X,X
351,128,"im coming you, beast","im coming you, beast",[unused2],X,X
352,128,"gaston continues reaches bottom thespiral staircase. drops window box below, jumps sideways onto another.","[unused2] continues reaches bottom thespiral staircase. drops window box below, jumps sideways onto another.",[unused2],X,X
353,128,"belle reaches landing bottom spiral staircase, leaps onto another adjacent landing. looks out, trying see beast turrets.","[unused0] reaches landing bottom spiral staircase, leaps onto another adjacent landing. looks out, trying see beast turrets.",[unused0],X,X
354,128,"finally, belle reaches point see beast faraway turret. screams grip slips.","finally, [unused0] reaches point see beast faraway turret. screams grip slips.",[unused0],X,X
355,128,roarsbelle came back,roars[unused0] came back,[unused0],X,X
356,128,belletried stop,[unused0]tried stop,[unused0],X,X
357,128,stay im coming,stay im coming,[unused1],X,X
358,128,"belle descends stairs, finally reaching beasts lair.","[unused0] descends stairs, finally reaching beasts lair.",[unused0],X,X
359,128,"beast lands gargoyle walk gaston jumps out, bringing club cracking beasts back. beast roars pain. pushes past gaston.","beast lands gargoyle walk [unused2] jumps out, bringing club cracking beasts back. beast roars pain. pushes past [unused2].",[unused2],X,X
360,128,"gaston landing blow blow beasts back, beast staggers set stairs onto landing stone footbridge gastons pistol came rest earlier.","[unused2] landing blow blow beasts back, beast staggers set stairs onto landing stone footbridge [unused2]s pistol came rest earlier.",[unused2],X,X
361,128,"stop gaston,","stop [unused2],",[unused0],X,X
362,128,belle watches beast lumbering across footbridgewhich crumbles mighty footfall.,[unused0] watches beast lumbering across footbridgewhich crumbles mighty footfall.,[unused0],X,X
363,128,gaston lifts club deliver death blowwhen beast snatches it. yanks club away hurls far wall.,[unused2] lifts club deliver death blowwhen beast snatches it. yanks club away hurls far wall.,[unused2],X,X
364,128,"snarl, beasts paw around gastons throat. lifts gaston swings edge landing.","snarl, beasts paw around [unused2]s throat. lifts [unused2] swings edge landing.",[unused2],X,X
365,128,"snivelling no. dont let go. please. dont hurt me, beast. gaston anything.","snivelling no. dont let go. please. dont hurt me, beast. [unused2] anything.",[unused2],care.vice,"hurts,hurt"
366,128,"gaston scrambles feet, beast lunges, chasing away outer staircase cupola.","[unused2] scrambles feet, beast lunges, chasing away outer staircase cupola.",[unused2],X,X
367,129,"belle gazes proudly beasts eyes, across final chasm separates them.","[unused0] gazes proudly beasts eyes, across final chasm separates them.",[unused0],X,X
368,130,"belle cradles beasts head. anguished. lies there, breathing heavily. softly, beast rests paw belles hand. fading, eyes look perfect love.","[unused0] cradles beasts head. anguished. lies there, breathing heavily. softly, beast rests paw [unused0]s hand. fading, eyes look perfect love.",[unused0],X,X
369,130,came back.,came back.,[unused1],X,X
370,130,course belle came back.belle never leave again.,course [unused0] came back.[unused0] never leave again.,[unused0],X,X
371,130,im afraid turn leave.,im afraid turn leave.,[unused1],X,X
372,130,together now.its going befine. youll see. beast least belle got see one last time.,together now.its going befine. youll see. beast least [unused0] got see one last time.,[unused0],loyalty.virtue,together
373,130,"no... please, no...","no... please, no...",[unused0],X,X
374,132,"beast please, dont leave me.come back.","beast please, dont leave me.come back.",[unused0],X,X
375,132,"silent disbelief, belle runs fingers hair. looks princes blue eyes. him. tears ofgrief turn tears joy lean firstkiss.","silent disbelief, [unused0] runs fingers hair. looks princes blue eyes. him. tears ofgrief turn tears joy lean firstkiss.",[unused0],X,X
376,135,belle prince surrounded staff.plumette curtsies belle,[unused0] prince surrounded staff.plumette curtsies [unused0],[unused0],X,X
377,136,belle runs hand princes smooth cheek.,[unused0] runs hand princes smooth cheek.,[unused0],X,X
378,136,would feel growing abeard,would feel growing abeard,[unused0],X,X
